round,date,team_home,team_away,full_text
Round 12,19.10.2024,Spartak Moscow,Krasnodar,19.10.2024 | Spartak Moscow | Krasnodar | 0 | 3
Round 12,19.10.2024,Pari NN,FK Rostov,19.10.2024 | Pari NN | FK Rostov | 1 | 1
Round 12,18.10.2024,Akhmat Grozny,Fakel Voronezh,18.10.2024 | Akhmat Grozny | Fakel Voronezh | 2 | 3
Round 12,18.10.2024,Akron Togliatti,Zenit,18.10.2024 | Akron Togliatti | Zenit | 0 | 5
Round 11,06.10.2024,Dynamo Moscow,CSKA Moscow,06.10.2024 | Dynamo Moscow | CSKA Moscow | 1 | 2
Round 11,06.10.2024,Krasnodar,Khimki,06.10.2024 | Krasnodar | Khimki | 4 | 0
Round 11,06.10.2024,Lokomotiv Moscow,Krylya Sovetov,06.10.2024 | Lokomotiv Moscow | Krylya Sovetov | 1 | 0
Round 11,06.10.2024,Fakel Voronezh,Dynamo Makhachkala,06.10.2024 | Fakel Voronezh | Dynamo Makhachkala | 1 | 1
Round 11,05.10.2024,Rubin Kazan,Akhmat Grozny,05.10.2024 | Rubin Kazan | Akhmat Grozny | 2 | 0
Round 11,05.10.2024,Spartak Moscow,FK Rostov,05.10.2024 | Spartak Moscow | FK Rostov | 3 | 0
Round 11,05.10.2024,Zenit,Orenburg,05.10.2024 | Zenit | Orenburg | 1 | 0
Round 11,05.10.2024,Akron Togliatti,Pari NN,05.10.2024 | Akron Togliatti | Pari NN | 2 | 2
Round 10,29.09.2024,Dynamo Makhachkala,Dynamo Moscow,29.09.2024 | Dynamo Makhachkala | Dynamo Moscow | 0 | 1
Round 10,29.09.2024,Krylya Sovetov,Khimki,29.09.2024 | Krylya Sovetov | Khimki | 0 | 0
Round 10,28.09.2024,FK Rostov,Akron Togliatti,28.09.2024 | FK Rostov | Akron Togliatti | 0 | 2
Round 10,28.09.2024,Krasnodar,Zenit,28.09.2024 | Krasnodar | Zenit | 2 | 0
Round 10,28.09.2024,Lokomotiv Moscow,Spartak Moscow,28.09.2024 | Lokomotiv Moscow | Spartak Moscow | 3 | 1
Round 10,28.09.2024,CSKA Moscow,Akhmat Grozny,28.09.2024 | CSKA Moscow | Akhmat Grozny | 3 | 0
Round 10,27.09.2024,Fakel Voronezh,Rubin Kazan,27.09.2024 | Fakel Voronezh | Rubin Kazan | 0 | 0
Round 10,27.09.2024,Orenburg,Pari NN,27.09.2024 | Orenburg | Pari NN | 1 | 2
Round 9,23.09.2024,Akhmat Grozny,Krylya Sovetov,23.09.2024 | Akhmat Grozny | Krylya Sovetov | 1 | 1
