round,date,team_home,team_away,full_text
Round 14,11.12.2024,Hostert,Rodange,11.12.2024 | Hostert | Rodange | 4 | 3
Round 14,11.12.2024,Jeunesse Esch,Fola,11.12.2024 | Jeunesse Esch | Fola | 4 | 2
Round 15,11.12.2024,Niedercorn,Hesperange,11.12.2024 | Niedercorn | Hesperange | 1 | 1
Round 15,08.12.2024,Fola,Bettembourg,08.12.2024 | Fola | Bettembourg | 0 | 2
Round 15,08.12.2024,Mondorf,Mondercange,08.12.2024 | Mondorf | Mondercange | 0 | 2
Round 15,08.12.2024,UNA Strassen,Victoria Rosport,08.12.2024 | UNA Strassen | Victoria Rosport | 4 | 1
Round 15,08.12.2024,Wiltz,Rodange,08.12.2024 | Wiltz | Rodange | 3 | 1
Round 15,07.12.2024,Dudelange,Jeunesse Esch,07.12.2024 | Dudelange | Jeunesse Esch | 1 | 1
Round 15,07.12.2024,Racing Luxembourg,Differdange,07.12.2024 | Racing Luxembourg | Differdange | 1 | 0
Round 15,07.12.2024,Union Titus Petange,Hostert,07.12.2024 | Union Titus Petange | Hostert | 0 | 2
Round 14,01.12.2024,Victoria Rosport,Racing Luxembourg,01.12.2024 | Victoria Rosport | Racing Luxembourg | 0 | 2
Round 14,01.12.2024,Bettembourg,UNA Strassen,01.12.2024 | Bettembourg | UNA Strassen | 0 | 4
Round 14,01.12.2024,Awrd,Hesperange,01.12.2024 | Awrd | Hesperange | Mondorf | 0 | 3
Round 14,01.12.2024,Union Titus Petange,Niedercorn,01.12.2024 | Union Titus Petange | Niedercorn | 0 | 0
Round 14,01.12.2024,Differdange,Wiltz,01.12.2024 | Differdange | Wiltz | 4 | 1
Round 14,30.11.2024,Mondercange,Dudelange,30.11.2024 | Mondercange | Dudelange | 0 | 2
Round 13,24.11.2024,Wiltz,Victoria Rosport,24.11.2024 | Wiltz | Victoria Rosport | 1 | 1
Round 13,24.11.2024,Mondorf,Union Titus Petange,24.11.2024 | Mondorf | Union Titus Petange | 1 | 0
Round 13,24.11.2024,Fola,Mondercange,24.11.2024 | Fola | Mondercange | 1 | 0
Round 13,24.11.2024,Niedercorn,Hostert,24.11.2024 | Niedercorn | Hostert | 3 | 2
Round 13,24.11.2024,Rodange,Differdange,24.11.2024 | Rodange | Differdange | 1 | 5
Round 13,24.11.2024,UNA Strassen,Jeunesse Esch,24.11.2024 | UNA Strassen | Jeunesse Esch | 5 | 0
Round 13,23.11.2024,Dudelange,Hesperange,23.11.2024 | Dudelange | Hesperange | 4 | 3
Round 13,23.11.2024,Racing Luxembourg,Bettembourg,23.11.2024 | Racing Luxembourg | Bettembourg | 1 | 0
Round 12,03.11.2024,Jeunesse Esch,Racing Luxembourg,03.11.2024 | Jeunesse Esch | Racing Luxembourg | 2 | 1
Round 12,03.11.2024,Hesperange,Fola,03.11.2024 | Hesperange | Fola | 2 | 0
Round 12,03.11.2024,Victoria Rosport,Rodange,03.11.2024 | Victoria Rosport | Rodange | 1 | 0
Round 12,03.11.2024,Bettembourg,Wiltz,03.11.2024 | Bettembourg | Wiltz | 0 | 1
Round 12,03.11.2024,Hostert,Differdange,03.11.2024 | Hostert | Differdange | 1 | 3
Round 12,03.11.2024,Mondercange,UNA Strassen,03.11.2024 | Mondercange | UNA Strassen | 1 | 1
Round 12,03.11.2024,Niedercorn,Mondorf,03.11.2024 | Niedercorn | Mondorf | 1 | 1
Round 12,02.11.2024,Union Titus Petange,Dudelange,02.11.2024 | Union Titus Petange | Dudelange | 2 | 2
Round 8,30.10.2024,Niedercorn,Racing Luxembourg,30.10.2024 | Niedercorn | Racing Luxembourg | 1 | 1
Round 11,27.10.2024,Dudelange,Niedercorn,27.10.2024 | Dudelange | Niedercorn | 1 | 0
Round 11,27.10.2024,Differdange,Victoria Rosport,27.10.2024 | Differdange | Victoria Rosport | 3 | 0
Round 11,27.10.2024,Fola,Union Titus Petange,27.10.2024 | Fola | Union Titus Petange | 0 | 0
Round 11,27.10.2024,Mondorf,Hostert,27.10.2024 | Mondorf | Hostert | 3 | 1
Round 11,27.10.2024,Racing Luxembourg,Mondercange,27.10.2024 | Racing Luxembourg | Mondercange | 5 | 2
Round 11,27.10.2024,Rodange,Bettembourg,27.10.2024 | Rodange | Bettembourg | 1 | 2
Round 11,27.10.2024,Wiltz,Jeunesse Esch,27.10.2024 | Wiltz | Jeunesse Esch | 2 | 3
Round 11,26.10.2024,UNA Strassen,Hesperange,26.10.2024 | UNA Strassen | Hesperange | 0 | 2
Round 10,20.10.2024,Bettembourg,Differdange,20.10.2024 | Bettembourg | Differdange | 0 | 3
Round 10,20.10.2024,Hostert,Victoria Rosport,20.10.2024 | Hostert | Victoria Rosport | 1 | 4
Round 10,20.10.2024,Jeunesse Esch,Rodange,20.10.2024 | Jeunesse Esch | Rodange | 3 | 2
Round 10,20.10.2024,Mondercange,Wiltz,20.10.2024 | Mondercange | Wiltz | 0 | 3
Round 10,20.10.2024,Mondorf,Dudelange,20.10.2024 | Mondorf | Dudelange | 2 | 2
Round 10,20.10.2024,Niedercorn,Fola,20.10.2024 | Niedercorn | Fola | 5 | 2
Round 10,20.10.2024,Union Titus Petange,UNA Strassen,20.10.2024 | Union Titus Petange | UNA Strassen | 0 | 1
Round 10,19.10.2024,Hesperange,Racing Luxembourg,19.10.2024 | Hesperange | Racing Luxembourg | 1 | 0
Round 9,29.09.2024,Racing Luxembourg,Union Titus Petange,29.09.2024 | Racing Luxembourg | Union Titus Petange | 2 | 1
Round 9,29.09.2024,Differdange,Jeunesse Esch,29.09.2024 | Differdange | Jeunesse Esch | 1 | 0
Round 9,29.09.2024,Dudelange,Hostert,29.09.2024 | Dudelange | Hostert | 3 | 0
Round 9,29.09.2024,Fola,Mondorf,29.09.2024 | Fola | Mondorf | 0 | 4
Round 9,29.09.2024,Rodange,Mondercange,29.09.2024 | Rodange | Mondercange | 3 | 2
Round 9,29.09.2024,UNA Strassen,Niedercorn,29.09.2024 | UNA Strassen | Niedercorn | 1 | 1
Round 9,29.09.2024,Victoria Rosport,Bettembourg,29.09.2024 | Victoria Rosport | Bettembourg | 1 | 1
Round 9,29.09.2024,Wiltz,Hesperange,29.09.2024 | Wiltz | Hesperange | 0 | 0
Round 8,25.09.2024,Bettembourg,Hostert,25.09.2024 | Bettembourg | Hostert | 2 | 4
Round 8,25.09.2024,Dudelange,Fola,25.09.2024 | Dudelange | Fola | 6 | 1
Round 8,25.09.2024,Hesperange,Rodange,25.09.2024 | Hesperange | Rodange | 4 | 0
Round 8,25.09.2024,Jeunesse Esch,Victoria Rosport,25.09.2024 | Jeunesse Esch | Victoria Rosport | 1 | 1
Round 8,25.09.2024,Mondercange,Differdange,25.09.2024 | Mondercange | Differdange | 1 | 2
Round 8,25.09.2024,Mondorf,UNA Strassen,25.09.2024 | Mondorf | UNA Strassen | 1 | 1
Round 8,25.09.2024,Union Titus Petange,Wiltz,25.09.2024 | Union Titus Petange | Wiltz | 1 | 0
Round 7,22.09.2024,Bettembourg,Jeunesse Esch,22.09.2024 | Bettembourg | Jeunesse Esch | 1 | 2
Round 7,22.09.2024,Differdange,Hesperange,22.09.2024 | Differdange | Hesperange | 0 | 0
Round 7,22.09.2024,Victoria Rosport,Mondercange,22.09.2024 | Victoria Rosport | Mondercange | 2 | 0
Round 7,21.09.2024,Wiltz,Niedercorn,21.09.2024 | Wiltz | Niedercorn | 2 | 1 | 2
Round 7,21.09.2024,Racing Luxembourg,Mondorf,21.09.2024 | Racing Luxembourg | Mondorf | 3 | 0
Round 7,21.09.2024,Fola,Hostert,21.09.2024 | Fola | Hostert | 0 | 4
Round 7,21.09.2024,Rodange,Union Titus Petange,21.09.2024 | Rodange | Union Titus Petange | 0 | 0
Round 7,21.09.2024,UNA Strassen,Dudelange,21.09.2024 | UNA Strassen | Dudelange | 0 | 1
Round 6,15.09.2024,Fola,UNA Strassen,15.09.2024 | Fola | UNA Strassen | 0 | 1
Round 6,15.09.2024,Niedercorn,Rodange,15.09.2024 | Niedercorn | Rodange | 5 | 1
Round 6,15.09.2024,Dudelange,Racing Luxembourg,15.09.2024 | Dudelange | Racing Luxembourg | 2 | 4
Round 6,15.09.2024,Hesperange,Victoria Rosport,15.09.2024 | Hesperange | Victoria Rosport | 5 | 0
Round 6,15.09.2024,Mondercange,Bettembourg,15.09.2024 | Mondercange | Bettembourg | 0 | 2
Round 6,15.09.2024,Mondorf,Wiltz,15.09.2024 | Mondorf | Wiltz | 3 | 2
