round,date,team_home,team_away,full_text
Round 27,09.08.2025,Shelbourne,Bohemians,09.08.2025 | Shelbourne | Bohemians | 2 | 2
Round 27,08.08.2025,Derry City,Cork City,08.08.2025 | Derry City | Cork City | 0 | 0
Round 27,08.08.2025,Drogheda,Waterford,08.08.2025 | Drogheda | Waterford | 0 | 0
Round 26,03.08.2025,Shamrock Rovers,Derry City,03.08.2025 | Shamrock Rovers | Derry City | 2 | 0
Round 26,03.08.2025,Waterford,St. Patricks,03.08.2025 | Waterford | St. Patricks | 0 | 2
Round 26,02.08.2025,Sligo Rovers,Shelbourne,02.08.2025 | Sligo Rovers | Shelbourne | 0 | 2
Round 26,01.08.2025,Bohemians,Drogheda,01.08.2025 | Bohemians | Drogheda | 0 | 1
Round 26,01.08.2025,Cork City,Galway,01.08.2025 | Cork City | Galway | 1 | 0
Round 25,25.07.2025,Cork City,Sligo Rovers,25.07.2025 | Cork City | Sligo Rovers | 2 | 3
Round 25,25.07.2025,Derry City,Bohemians,25.07.2025 | Derry City | Bohemians | 1 | 1
Round 25,25.07.2025,Galway,Waterford,25.07.2025 | Galway | Waterford | 2 | 4
Round 24,12.07.2025,Sligo Rovers,Derry City,12.07.2025 | Sligo Rovers | Derry City | 2 | 0
Round 24,11.07.2025,Bohemians,Galway,11.07.2025 | Bohemians | Galway | 3 | 0
Round 24,11.07.2025,Waterford,Cork City,11.07.2025 | Waterford | Cork City | 2 | 0
Round 23,05.07.2025,Sligo Rovers,Shamrock Rovers,05.07.2025 | Sligo Rovers | Shamrock Rovers | 2 | 2
Round 23,04.07.2025,Derry City,Waterford,04.07.2025 | Derry City | Waterford | 7 | 2
Round 23,04.07.2025,Drogheda,Galway,04.07.2025 | Drogheda | Galway | 1 | 0
Round 23,04.07.2025,Shelbourne,Cork City,04.07.2025 | Shelbourne | Cork City | 3 | 1
Round 23,04.07.2025,St. Patricks,Bohemians,04.07.2025 | St. Patricks | Bohemians | 0 | 0
Round 22,27.06.2025,Shamrock Rovers,Waterford,27.06.2025 | Shamrock Rovers | Waterford | 1 | 0
Round 22,27.06.2025,Bohemians,Sligo Rovers,27.06.2025 | Bohemians | Sligo Rovers | 1 | 1
Round 22,27.06.2025,Cork City,St. Patricks,27.06.2025 | Cork City | St. Patricks | 0 | 0
Round 22,27.06.2025,Derry City,Drogheda,27.06.2025 | Derry City | Drogheda | 3 | 0
Round 22,27.06.2025,Galway,Shelbourne,27.06.2025 | Galway | Shelbourne | 1 | 1
Round 21,23.06.2025,Bohemians,Shamrock Rovers,23.06.2025 | Bohemians | Shamrock Rovers | 2 | 0
Round 21,23.06.2025,Cork City,Drogheda,23.06.2025 | Cork City | Drogheda | 1 | 1
Round 21,23.06.2025,Sligo Rovers,Galway,23.06.2025 | Sligo Rovers | Galway | 2 | 1
Round 21,23.06.2025,St. Patricks,Derry City,23.06.2025 | St. Patricks | Derry City | 0 | 1
Round 21,23.06.2025,Waterford,Shelbourne,23.06.2025 | Waterford | Shelbourne | 2 | 2
Round 20,20.06.2025,Drogheda,Sligo Rovers,20.06.2025 | Drogheda | Sligo Rovers | 1 | 0
Round 20,20.06.2025,Galway,St. Patricks,20.06.2025 | Galway | St. Patricks | 3 | 1
Round 20,20.06.2025,Shamrock Rovers,Cork City,20.06.2025 | Shamrock Rovers | Cork City | 4 | 1
Round 20,20.06.2025,Shelbourne,Derry City,20.06.2025 | Shelbourne | Derry City | 0 | 1
Round 20,20.06.2025,Waterford,Bohemians,20.06.2025 | Waterford | Bohemians | 2 | 1
Round 25,16.06.2025,Drogheda,Shamrock Rovers,16.06.2025 | Drogheda | Shamrock Rovers | 1 | 2
Round 25,16.06.2025,St. Patricks,Shelbourne,16.06.2025 | St. Patricks | Shelbourne | 0 | 1
Round 19,14.06.2025,Sligo Rovers,Waterford,14.06.2025 | Sligo Rovers | Waterford | 1 | 0
Round 19,13.06.2025,Cork City,Bohemians,13.06.2025 | Cork City | Bohemians | 0 | 2
Round 19,13.06.2025,Derry City,Galway,13.06.2025 | Derry City | Galway | 1 | 1
