round,date,team_home,team_away,full_text
Round 30,22.02.2025,Ballymena,Portadown,22.02.2025 | Ballymena | Portadown | 2 | 0
Round 30,22.02.2025,Carrick Rangers,Loughgall,22.02.2025 | Carrick Rangers | Loughgall | 0 | 0
Round 30,22.02.2025,Glenavon,Crusaders,22.02.2025 | Glenavon | Crusaders | 0 | 1
Round 30,22.02.2025,Larne,Dungannon,22.02.2025 | Larne | Dungannon | 0 | 1
Round 30,22.02.2025,Linfield,Coleraine,22.02.2025 | Linfield | Coleraine | 0 | 2
Round 30,21.02.2025,Cliftonville,Glentoran,21.02.2025 | Cliftonville | Glentoran | 2 | 0
Round 25,18.02.2025,Ballymena,Glentoran,18.02.2025 | Ballymena | Glentoran | 1 | 1
Round 21,18.02.2025,Larne,Glenavon,18.02.2025 | Larne | Glenavon | 1 | 1
Round 29,15.02.2025,Portadown,Larne,15.02.2025 | Portadown | Larne | 2 | 0
Round 29,15.02.2025,Crusaders,Ballymena,15.02.2025 | Crusaders | Ballymena | 3 | 1
Round 29,15.02.2025,Dungannon,Carrick Rangers,15.02.2025 | Dungannon | Carrick Rangers | 3 | 1
Round 29,15.02.2025,Glenavon,Cliftonville,15.02.2025 | Glenavon | Cliftonville | 3 | 1
Round 29,15.02.2025,Linfield,Loughgall,15.02.2025 | Linfield | Loughgall | 1 | 0
Round 29,14.02.2025,Coleraine,Glentoran,14.02.2025 | Coleraine | Glentoran | 1 | 2
Round 20,12.02.2025,Cliftonville,Carrick Rangers,12.02.2025 | Cliftonville | Carrick Rangers | 3 | 0
Round 24,11.02.2025,Linfield,Larne,11.02.2025 | Linfield | Larne | 1 | 0
Round 28,09.02.2025,Cliftonville,Portadown,09.02.2025 | Cliftonville | Portadown | 2 | 2
Round 28,08.02.2025,Carrick Rangers,Coleraine,08.02.2025 | Carrick Rangers | Coleraine | 0 | 1
Round 28,08.02.2025,Glentoran,Dungannon,08.02.2025 | Glentoran | Dungannon | 1 | 0
Round 28,08.02.2025,Larne,Crusaders,08.02.2025 | Larne | Crusaders | 0 | 1
Round 28,07.02.2025,Ballymena,Linfield,07.02.2025 | Ballymena | Linfield | 2 | 2
Round 3,04.02.2025,Carrick Rangers,Larne,04.02.2025 | Carrick Rangers | Larne | 1 | 2
Round 12,04.02.2025,Coleraine,Cliftonville,04.02.2025 | Coleraine | Cliftonville | 0 | 0
Round 4,01.02.2025,Larne,Portadown,01.02.2025 | Larne | Portadown | 1 | 1
Round 6,28.01.2025,Linfield,Crusaders,28.01.2025 | Linfield | Crusaders | 2 | 1
Round 27,25.01.2025,Linfield,Cliftonville,25.01.2025 | Linfield | Cliftonville | 2 | 1
Round 27,25.01.2025,Dungannon,Coleraine,25.01.2025 | Dungannon | Coleraine | 1 | 1
Round 27,25.01.2025,Crusaders,Portadown,25.01.2025 | Crusaders | Portadown | 3 | 2
Round 27,25.01.2025,Glenavon,Carrick Rangers,25.01.2025 | Glenavon | Carrick Rangers | 2 | 1
Round 27,25.01.2025,Larne,Ballymena,25.01.2025 | Larne | Ballymena | 2 | 1
