round,date,team_home,team_away,full_text
Final,01.06.2025,Napredak,Winner: Napredak,01.06.2025 | Napredak | Winner: Napredak | Mladost GAT | 1 | 0
Round 11,04.10.2024,Radnicki Nis,OFK Beograd Mozzart Bet,04.10.2024 | Radnicki Nis | OFK Beograd Mozzart Bet | 1 | 1
Round 2,02.10.2024,Vojvodina,Novi Pazar,02.10.2024 | Vojvodina | Novi Pazar | 0 | 1
Round 10,29.09.2024,Jedinstvo U.,Sp. Subotica,29.09.2024 | Jedinstvo U. | Sp. Subotica | 2 | 0
Round 10,29.09.2024,Mladost,Partizan,29.09.2024 | Mladost | Partizan | 1 | 3
Round 10,29.09.2024,Tekstilac Odzaci,Napredak,29.09.2024 | Tekstilac Odzaci | Napredak | 0 | 0
Round 10,28.09.2024,Vojvodina,Radnicki Nis,28.09.2024 | Vojvodina | Radnicki Nis | 3 | 3
Round 10,28.09.2024,Cukaricki,TSC,28.09.2024 | Cukaricki | TSC | 1 | 2
Round 10,28.09.2024,Novi Pazar,Radnicki 1923,28.09.2024 | Novi Pazar | Radnicki 1923 | 2 | 0
Round 10,28.09.2024,OFK Beograd Mozzart Bet,IMT Novi Beograd,28.09.2024 | OFK Beograd Mozzart Bet | IMT Novi Beograd | 4 | 3
Round 10,27.09.2024,Crvena zvezda,Zeleznicar Pancevo,27.09.2024 | Crvena zvezda | Zeleznicar Pancevo | 2 | 1
Round 9,23.09.2024,Partizan,Crvena zvezda,23.09.2024 | Partizan | Crvena zvezda | 0 | 4
Round 9,23.09.2024,Radnicki 1923,Tekstilac Odzaci,23.09.2024 | Radnicki 1923 | Tekstilac Odzaci | 1 | 0
Round 9,22.09.2024,Zeleznicar Pancevo,OFK Beograd Mozzart Bet,22.09.2024 | Zeleznicar Pancevo | OFK Beograd Mozzart Bet | 0 | 1
Round 9,22.09.2024,IMT Novi Beograd,Vojvodina,22.09.2024 | IMT Novi Beograd | Vojvodina | 0 | 3
Round 9,22.09.2024,Radnicki Nis,Sp. Subotica,22.09.2024 | Radnicki Nis | Sp. Subotica | 3 | 2
Round 9,21.09.2024,Napredak,Mladost,21.09.2024 | Napredak | Mladost | 1 | 2
Round 9,21.09.2024,Cukaricki,Jedinstvo U.,21.09.2024 | Cukaricki | Jedinstvo U. | 2 | 1
Round 9,21.09.2024,TSC,Novi Pazar,21.09.2024 | TSC | Novi Pazar | 5 | 2
Round 2,18.09.2024,IMT Novi Beograd,Radnicki 1923,18.09.2024 | IMT Novi Beograd | Radnicki 1923 | 0 | 4
Round 8,16.09.2024,Jedinstvo U.,Radnicki Nis,16.09.2024 | Jedinstvo U. | Radnicki Nis | 0 | 2
Round 8,15.09.2024,OFK Beograd Mozzart Bet,Partizan,15.09.2024 | OFK Beograd Mozzart Bet | Partizan | 3 | 2
Round 8,15.09.2024,Tekstilac Odzaci,TSC,15.09.2024 | Tekstilac Odzaci | TSC | 2 | 1
Round 8,15.09.2024,Novi Pazar,Cukaricki,15.09.2024 | Novi Pazar | Cukaricki | 2 | 2
Round 8,14.09.2024,Crvena zvezda,Napredak,14.09.2024 | Crvena zvezda | Napredak | 2 | 0
Round 8,14.09.2024,Mladost,Radnicki 1923,14.09.2024 | Mladost | Radnicki 1923 | 2 | 1
Round 8,14.09.2024,Vojvodina,Zeleznicar Pancevo,14.09.2024 | Vojvodina | Zeleznicar Pancevo | 2 | 0
Round 8,13.09.2024,Sp. Subotica,IMT Novi Beograd,13.09.2024 | Sp. Subotica | IMT Novi Beograd | 2 | 0
Round 7,01.09.2024,Partizan,Vojvodina,01.09.2024 | Partizan | Vojvodina | 0 | 0
Round 7,01.09.2024,Radnicki 1923,Crvena zvezda,01.09.2024 | Radnicki 1923 | Crvena zvezda | 0 | 1
Round 7,01.09.2024,TSC,Mladost,01.09.2024 | TSC | Mladost | 1 | 2
Round 7,31.08.2024,Napredak,OFK Beograd Mozzart Bet,31.08.2024 | Napredak | OFK Beograd Mozzart Bet | 1 | 3
Round 7,31.08.2024,Zeleznicar Pancevo,Sp. Subotica,31.08.2024 | Zeleznicar Pancevo | Sp. Subotica | 2 | 0
Round 7,31.08.2024,Novi Pazar,Jedinstvo U.,31.08.2024 | Novi Pazar | Jedinstvo U. | 3 | 1
Round 7,30.08.2024,Cukaricki,Tekstilac Odzaci,30.08.2024 | Cukaricki | Tekstilac Odzaci | 3 | 0
Round 7,30.08.2024,IMT Novi Beograd,Radnicki Nis,30.08.2024 | IMT Novi Beograd | Radnicki Nis | 3 | 1
Round 6,25.08.2024,Vojvodina,Napredak,25.08.2024 | Vojvodina | Napredak | 1 | 2
Round 6,25.08.2024,OFK Beograd Mozzart Bet,Radnicki 1923,25.08.2024 | OFK Beograd Mozzart Bet | Radnicki 1923 | 3 | 5
Round 6,24.08.2024,Jedinstvo U.,IMT Novi Beograd,24.08.2024 | Jedinstvo U. | IMT Novi Beograd | 2 | 3
Round 6,24.08.2024,Radnicki Nis,Zeleznicar Pancevo,24.08.2024 | Radnicki Nis | Zeleznicar Pancevo | 2 | 1
Round 6,24.08.2024,Tekstilac Odzaci,Novi Pazar,24.08.2024 | Tekstilac Odzaci | Novi Pazar | 2 | 1
Round 6,23.08.2024,Mladost,Cukaricki,23.08.2024 | Mladost | Cukaricki | 3 | 1
Round 5,19.08.2024,Radnicki 1923,Vojvodina,19.08.2024 | Radnicki 1923 | Vojvodina | 2 | 2
Round 5,18.08.2024,Zeleznicar Pancevo,IMT Novi Beograd,18.08.2024 | Zeleznicar Pancevo | IMT Novi Beograd | 2 | 1
Round 5,17.08.2024,Napredak,Sp. Subotica,17.08.2024 | Napredak | Sp. Subotica | 2 | 0
Round 5,17.08.2024,Tekstilac Odzaci,Jedinstvo U.,17.08.2024 | Tekstilac Odzaci | Jedinstvo U. | 1 | 1
Round 5,17.08.2024,Novi Pazar,Mladost,17.08.2024 | Novi Pazar | Mladost | 0 | 1
Round 5,16.08.2024,TSC,OFK Beograd Mozzart Bet,16.08.2024 | TSC | OFK Beograd Mozzart Bet | 0 | 1
Round 5,15.08.2024,Cukaricki,Crvena zvezda,15.08.2024 | Cukaricki | Crvena zvezda | 1 | 4
Round 4,11.08.2024,IMT Novi Beograd,Partizan,11.08.2024 | IMT Novi Beograd | Partizan | 0 | 0
Round 4,11.08.2024,Vojvodina,TSC,11.08.2024 | Vojvodina | TSC | 1 | 3
Round 4,11.08.2024,Jedinstvo U.,Zeleznicar Pancevo,11.08.2024 | Jedinstvo U. | Zeleznicar Pancevo | 0 | 1
Round 4,10.08.2024,Crvena zvezda,Novi Pazar,10.08.2024 | Crvena zvezda | Novi Pazar | 4 | 1
Round 4,10.08.2024,Mladost,Tekstilac Odzaci,10.08.2024 | Mladost | Tekstilac Odzaci | 1 | 2
Round 4,10.08.2024,Sp. Subotica,Radnicki 1923,10.08.2024 | Sp. Subotica | Radnicki 1923 | 1 | 0
Round 4,09.08.2024,Radnicki Nis,Napredak,09.08.2024 | Radnicki Nis | Napredak | 3 | 1
Round 4,09.08.2024,OFK Beograd Mozzart Bet,Cukaricki,09.08.2024 | OFK Beograd Mozzart Bet | Cukaricki | 1 | 2
Round 3,04.08.2024,Radnicki 1923,Radnicki Nis,04.08.2024 | Radnicki 1923 | Radnicki Nis | 4 | 0
Round 3,04.08.2024,Cukaricki,Vojvodina,04.08.2024 | Cukaricki | Vojvodina | 3 | 1
Round 3,04.08.2024,Partizan,Zeleznicar Pancevo,04.08.2024 | Partizan | Zeleznicar Pancevo | 2 | 0
Round 3,04.08.2024,TSC,Sp. Subotica,04.08.2024 | TSC | Sp. Subotica | 0 | 0
Round 3,03.08.2024,Mladost,Jedinstvo U.,03.08.2024 | Mladost | Jedinstvo U. | 2 | 1
Round 3,03.08.2024,Tekstilac Odzaci,Crvena zvezda,03.08.2024 | Tekstilac Odzaci | Crvena zvezda | 0 | 4
Round 3,03.08.2024,Novi Pazar,OFK Beograd Mozzart Bet,03.08.2024 | Novi Pazar | OFK Beograd Mozzart Bet | 0 | 0
Round 3,02.08.2024,Napredak,IMT Novi Beograd,02.08.2024 | Napredak | IMT Novi Beograd | 1 | 1
Round 2,29.07.2024,OFK Beograd Mozzart Bet,Tekstilac Odzaci,29.07.2024 | OFK Beograd Mozzart Bet | Tekstilac Odzaci | 1 | 0
Round 2,28.07.2024,Radnicki Nis,TSC,28.07.2024 | Radnicki Nis | TSC | 1 | 0
Round 2,28.07.2024,Sp. Subotica,Cukaricki,28.07.2024 | Sp. Subotica | Cukaricki | 1 | 1
Round 2,27.07.2024,Crvena zvezda,Mladost,27.07.2024 | Crvena zvezda | Mladost | 2 | 2
Round 2,27.07.2024,Jedinstvo U.,Partizan,27.07.2024 | Jedinstvo U. | Partizan | 0 | 4
Round 2,27.07.2024,Zeleznicar Pancevo,Napredak,27.07.2024 | Zeleznicar Pancevo | Napredak | 1 | 1
Round 1,21.07.2024,Tekstilac Odzaci,Vojvodina,21.07.2024 | Tekstilac Odzaci | Vojvodina | 1 | 3
Round 1,21.07.2024,TSC,IMT Novi Beograd,21.07.2024 | TSC | IMT Novi Beograd | 1 | 0
Round 1,21.07.2024,Novi Pazar,Sp. Subotica,21.07.2024 | Novi Pazar | Sp. Subotica | 3 | 2
Round 1,20.07.2024,Crvena zvezda,Jedinstvo U.,20.07.2024 | Crvena zvezda | Jedinstvo U. | 4 | 0
Round 1,20.07.2024,Cukaricki,Radnicki Nis,20.07.2024 | Cukaricki | Radnicki Nis | 2 | 0
Round 1,20.07.2024,Mladost,OFK Beograd Mozzart Bet,20.07.2024 | Mladost | OFK Beograd Mozzart Bet | 1 | 2
Round 1,19.07.2024,Napredak,Partizan,19.07.2024 | Napredak | Partizan | 0 | 1
Round 1,19.07.2024,Radnicki 1923,Zeleznicar Pancevo,19.07.2024 | Radnicki 1923 | Zeleznicar Pancevo | 2 | 3
