round,date,team_home,team_away,full_text
Round 30,20.04.2025,Dortmund,B. Monchengladbach,20.04.2025 | Dortmund | B. Monchengladbach | 3 | 2
Round 30,20.04.2025,Augsburg,Eintracht Frankfurt,20.04.2025 | Augsburg | Eintracht Frankfurt | 0 | 0
Round 30,19.04.2025,Union Berlin,Stuttgart,19.04.2025 | Union Berlin | Stuttgart | 4 | 4
Round 30,19.04.2025,Freiburg,Hoffenheim,19.04.2025 | Freiburg | Hoffenheim | 3 | 2
Round 30,19.04.2025,Heidenheim,Bayern Munich,19.04.2025 | Heidenheim | Bayern Munich | 0 | 4
Round 30,19.04.2025,Mainz,Wolfsburg,19.04.2025 | Mainz | Wolfsburg | 2 | 2
Round 30,19.04.2025,RB Leipzig,Holstein Kiel,19.04.2025 | RB Leipzig | Holstein Kiel | 1 | 1
Round 30,19.04.2025,Werder Bremen,Bochum,19.04.2025 | Werder Bremen | Bochum | 1 | 0
Round 29,13.04.2025,Eintracht Frankfurt,Heidenheim,13.04.2025 | Eintracht Frankfurt | Heidenheim | 3 | 0
Round 29,13.04.2025,Stuttgart,Werder Bremen,13.04.2025 | Stuttgart | Werder Bremen | 1 | 2
Round 29,12.04.2025,Bayern Munich,Dortmund,12.04.2025 | Bayern Munich | Dortmund | 2 | 2
Round 29,12.04.2025,B. Monchengladbach,Freiburg,12.04.2025 | B. Monchengladbach | Freiburg | 1 | 2
Round 29,12.04.2025,Bayer Leverkusen,Union Berlin,12.04.2025 | Bayer Leverkusen | Union Berlin | 0 | 0
Round 29,12.04.2025,Bochum,Augsburg,12.04.2025 | Bochum | Augsburg | 1 | 2
Round 29,12.04.2025,Hoffenheim,Mainz,12.04.2025 | Hoffenheim | Mainz | 2 | 0
Round 29,12.04.2025,Holstein Kiel,St. Pauli,12.04.2025 | Holstein Kiel | St. Pauli | 1 | 2
Round 29,11.04.2025,Wolfsburg,RB Leipzig,11.04.2025 | Wolfsburg | RB Leipzig | 2 | 3
Round 28,06.04.2025,Union Berlin,Wolfsburg,06.04.2025 | Union Berlin | Wolfsburg | 1 | 0
Round 28,06.04.2025,St. Pauli,B. Monchengladbach,06.04.2025 | St. Pauli | B. Monchengladbach | 1 | 1
Round 28,05.04.2025,Werder Bremen,Eintracht Frankfurt,05.04.2025 | Werder Bremen | Eintracht Frankfurt | 2 | 0
Round 28,05.04.2025,Bochum,Stuttgart,05.04.2025 | Bochum | Stuttgart | 0 | 4
Round 28,05.04.2025,Freiburg,Dortmund,05.04.2025 | Freiburg | Dortmund | 1 | 4
Round 28,05.04.2025,Heidenheim,Bayer Leverkusen,05.04.2025 | Heidenheim | Bayer Leverkusen | 0 | 1
Round 28,05.04.2025,Mainz,Holstein Kiel,05.04.2025 | Mainz | Holstein Kiel | 1 | 1
Round 28,05.04.2025,RB Leipzig,Hoffenheim,05.04.2025 | RB Leipzig | Hoffenheim | 3 | 1
Round 28,04.04.2025,Augsburg,Bayern Munich,04.04.2025 | Augsburg | Bayern Munich | 1 | 3
Round 27,30.03.2025,Dortmund,Mainz,30.03.2025 | Dortmund | Mainz | 3 | 1
Round 27,30.03.2025,Freiburg,Union Berlin,30.03.2025 | Freiburg | Union Berlin | 1 | 2
Round 27,29.03.2025,Eintracht Frankfurt,Stuttgart,29.03.2025 | Eintracht Frankfurt | Stuttgart | 1 | 0
Round 27,29.03.2025,B. Monchengladbach,RB Leipzig,29.03.2025 | B. Monchengladbach | RB Leipzig | 1 | 0
Round 27,29.03.2025,Bayern Munich,St. Pauli,29.03.2025 | Bayern Munich | St. Pauli | 3 | 2
Round 27,29.03.2025,Hoffenheim,Augsburg,29.03.2025 | Hoffenheim | Augsburg | 1 | 1
Round 27,29.03.2025,Holstein Kiel,Werder Bremen,29.03.2025 | Holstein Kiel | Werder Bremen | 0 | 3
Round 27,29.03.2025,Wolfsburg,Heidenheim,29.03.2025 | Wolfsburg | Heidenheim | 0 | 1
Round 27,28.03.2025,Bayer Leverkusen,Bochum,28.03.2025 | Bayer Leverkusen | Bochum | 3 | 1
Round 26,16.03.2025,Stuttgart,Bayer Leverkusen,16.03.2025 | Stuttgart | Bayer Leverkusen | 3 | 4
Round 26,16.03.2025,Heidenheim,Holstein Kiel,16.03.2025 | Heidenheim | Holstein Kiel | 3 | 1
Round 26,16.03.2025,Bochum,Eintracht Frankfurt,16.03.2025 | Bochum | Eintracht Frankfurt | 1 | 3
Round 26,15.03.2025,RB Leipzig,Dortmund,15.03.2025 | RB Leipzig | Dortmund | 2 | 0
Round 26,15.03.2025,Augsburg,Wolfsburg,15.03.2025 | Augsburg | Wolfsburg | 1 | 0
Round 26,15.03.2025,Mainz,Freiburg,15.03.2025 | Mainz | Freiburg | 2 | 2
Round 26,15.03.2025,Union Berlin,Bayern Munich,15.03.2025 | Union Berlin | Bayern Munich | 1 | 1
Round 26,15.03.2025,Werder Bremen,B. Monchengladbach,15.03.2025 | Werder Bremen | B. Monchengladbach | 2 | 4
Round 26,14.03.2025,St. Pauli,Hoffenheim,14.03.2025 | St. Pauli | Hoffenheim | 1 | 0
Round 25,09.03.2025,Hoffenheim,Heidenheim,09.03.2025 | Hoffenheim | Heidenheim | 1 | 1
Round 25,09.03.2025,Eintracht Frankfurt,Union Berlin,09.03.2025 | Eintracht Frankfurt | Union Berlin | 1 | 2
Round 25,08.03.2025,Freiburg,RB Leipzig,08.03.2025 | Freiburg | RB Leipzig | 0 | 0
Round 25,08.03.2025,Bayer Leverkusen,Werder Bremen,08.03.2025 | Bayer Leverkusen | Werder Bremen | 0 | 2
Round 25,08.03.2025,Bayern Munich,Bochum,08.03.2025 | Bayern Munich | Bochum | 2 | 3
Round 25,08.03.2025,Dortmund,Augsburg,08.03.2025 | Dortmund | Augsburg | 0 | 1
Round 25,08.03.2025,Holstein Kiel,Stuttgart,08.03.2025 | Holstein Kiel | Stuttgart | 2 | 2
Round 25,08.03.2025,Wolfsburg,St. Pauli,08.03.2025 | Wolfsburg | St. Pauli | 1 | 1
Round 25,07.03.2025,B. Monchengladbach,Mainz,07.03.2025 | B. Monchengladbach | Mainz | 1 | 3
Round 24,02.03.2025,Augsburg,Freiburg,02.03.2025 | Augsburg | Freiburg | 0 | 0
Round 24,02.03.2025,Union Berlin,Holstein Kiel,02.03.2025 | Union Berlin | Holstein Kiel | 0 | 1
Round 24,01.03.2025,Eintracht Frankfurt,Bayer Leverkusen,01.03.2025 | Eintracht Frankfurt | Bayer Leverkusen | 1 | 4
Round 24,01.03.2025,Bochum,Hoffenheim,01.03.2025 | Bochum | Hoffenheim | 0 | 1
Round 24,01.03.2025,Heidenheim,B. Monchengladbach,01.03.2025 | Heidenheim | B. Monchengladbach | 0 | 3
Round 24,01.03.2025,RB Leipzig,Mainz,01.03.2025 | RB Leipzig | Mainz | 1 | 2
Round 24,01.03.2025,St. Pauli,Dortmund,01.03.2025 | St. Pauli | Dortmund | 0 | 2
Round 24,01.03.2025,Werder Bremen,Wolfsburg,01.03.2025 | Werder Bremen | Wolfsburg | 1 | 2
Round 24,28.02.2025,Stuttgart,Bayern Munich,28.02.2025 | Stuttgart | Bayern Munich | 1 | 3
Round 23,23.02.2025,Hoffenheim,Stuttgart,23.02.2025 | Hoffenheim | Stuttgart | 1 | 1
Round 23,23.02.2025,Bayern Munich,Eintracht Frankfurt,23.02.2025 | Bayern Munich | Eintracht Frankfurt | 4 | 0
Round 23,23.02.2025,RB Leipzig,Heidenheim,23.02.2025 | RB Leipzig | Heidenheim | 2 | 2
Round 23,22.02.2025,Dortmund,Union Berlin,22.02.2025 | Dortmund | Union Berlin | 6 | 0
Round 23,22.02.2025,B. Monchengladbach,Augsburg,22.02.2025 | B. Monchengladbach | Augsburg | 0 | 3
Round 23,22.02.2025,Holstein Kiel,Bayer Leverkusen,22.02.2025 | Holstein Kiel | Bayer Leverkusen | 0 | 2
Round 23,22.02.2025,Mainz,St. Pauli,22.02.2025 | Mainz | St. Pauli | 2 | 0
Round 23,22.02.2025,Wolfsburg,Bochum,22.02.2025 | Wolfsburg | Bochum | 1 | 1
Round 23,21.02.2025,Freiburg,Werder Bremen,21.02.2025 | Freiburg | Werder Bremen | 5 | 0
Round 22,16.02.2025,Heidenheim,Mainz,16.02.2025 | Heidenheim | Mainz | 0 | 2
Round 22,16.02.2025,Eintracht Frankfurt,Holstein Kiel,16.02.2025 | Eintracht Frankfurt | Holstein Kiel | 3 | 1
Round 22,16.02.2025,Werder Bremen,Hoffenheim,16.02.2025 | Werder Bremen | Hoffenheim | 1 | 3
Round 22,15.02.2025,Bayer Leverkusen,Bayern Munich,15.02.2025 | Bayer Leverkusen | Bayern Munich | 0 | 0
Round 22,15.02.2025,Bochum,Dortmund,15.02.2025 | Bochum | Dortmund | 2 | 0
Round 22,15.02.2025,St. Pauli,Freiburg,15.02.2025 | St. Pauli | Freiburg | 0 | 1
Round 22,15.02.2025,Stuttgart,Wolfsburg,15.02.2025 | Stuttgart | Wolfsburg | 1 | 2
Round 22,15.02.2025,Union Berlin,B. Monchengladbach,15.02.2025 | Union Berlin | B. Monchengladbach | 1 | 2
Round 22,14.02.2025,Augsburg,RB Leipzig,14.02.2025 | Augsburg | RB Leipzig | 0 | 0
Round 21,09.02.2025,RB Leipzig,St. Pauli,09.02.2025 | RB Leipzig | St. Pauli | 2 | 0
Round 21,09.02.2025,Holstein Kiel,Bochum,09.02.2025 | Holstein Kiel | Bochum | 2 | 2
Round 21,08.02.2025,B. Monchengladbach,Eintracht Frankfurt,08.02.2025 | B. Monchengladbach | Eintracht Frankfurt | 1 | 1
Round 21,08.02.2025,Dortmund,Stuttgart,08.02.2025 | Dortmund | Stuttgart | 1 | 2
Round 21,08.02.2025,Freiburg,Heidenheim,08.02.2025 | Freiburg | Heidenheim | 1 | 0
Round 21,08.02.2025,Hoffenheim,Union Berlin,08.02.2025 | Hoffenheim | Union Berlin | 0 | 4
Round 21,08.02.2025,Mainz,Augsburg,08.02.2025 | Mainz | Augsburg | 0 | 0
Round 21,08.02.2025,Wolfsburg,Bayer Leverkusen,08.02.2025 | Wolfsburg | Bayer Leverkusen | 0 | 0
Round 21,07.02.2025,Bayern Munich,Werder Bremen,07.02.2025 | Bayern Munich | Werder Bremen | 3 | 0
Round 20,02.02.2025,Bayer Leverkusen,Hoffenheim,02.02.2025 | Bayer Leverkusen | Hoffenheim | 3 | 1
Round 20,02.02.2025,Eintracht Frankfurt,Wolfsburg,02.02.2025 | Eintracht Frankfurt | Wolfsburg | 1 | 1
Round 20,01.02.2025,Union Berlin,RB Leipzig,01.02.2025 | Union Berlin | RB Leipzig | 0 | 0
Round 20,01.02.2025,Bayern Munich,Holstein Kiel,01.02.2025 | Bayern Munich | Holstein Kiel | 4 | 3
Round 20,01.02.2025,Bochum,Freiburg,01.02.2025 | Bochum | Freiburg | 0 | 1
Round 20,01.02.2025,Heidenheim,Dortmund,01.02.2025 | Heidenheim | Dortmund | 1 | 2
Round 20,01.02.2025,St. Pauli,Augsburg,01.02.2025 | St. Pauli | Augsburg | 1 | 1
Round 20,01.02.2025,Stuttgart,B. Monchengladbach,01.02.2025 | Stuttgart | B. Monchengladbach | 1 | 2
Round 20,31.01.2025,Werder Bremen,Mainz,31.01.2025 | Werder Bremen | 2 | Mainz | 1 | 0
Round 19,26.01.2025,St. Pauli,Union Berlin,26.01.2025 | St. Pauli | Union Berlin | 3 | 0
Round 19,26.01.2025,Hoffenheim,Eintracht Frankfurt,26.01.2025 | Hoffenheim | Eintracht Frankfurt | 2 | 2
Round 19,25.01.2025,B. Monchengladbach,Bochum,25.01.2025 | B. Monchengladbach | Bochum | 3 | 0
Round 19,25.01.2025,Augsburg,Heidenheim,25.01.2025 | Augsburg | Heidenheim | 2 | 1
Round 19,25.01.2025,Dortmund,Werder Bremen,25.01.2025 | Dortmund | Werder Bremen | 2 | 2
Round 19,25.01.2025,Freiburg,Bayern Munich,25.01.2025 | Freiburg | Bayern Munich | 1 | 2
Round 19,25.01.2025,Mainz,Stuttgart,25.01.2025 | Mainz | Stuttgart | 2 | 0
Round 19,25.01.2025,RB Leipzig,Bayer Leverkusen,25.01.2025 | RB Leipzig | Bayer Leverkusen | 2 | 2
Round 19,24.01.2025,Wolfsburg,Holstein Kiel,24.01.2025 | Wolfsburg | Holstein Kiel | 2 | 2
Round 18,19.01.2025,Werder Bremen,Augsburg,19.01.2025 | Werder Bremen | Augsburg | 0 | 2
Round 18,19.01.2025,Union Berlin,Mainz,19.01.2025 | Union Berlin | Mainz | 2 | 1
Round 18,18.01.2025,Bayer Leverkusen,B. Monchengladbach,18.01.2025 | Bayer Leverkusen | B. Monchengladbach | 3 | 1
Round 18,18.01.2025,Bayern Munich,Wolfsburg,18.01.2025 | Bayern Munich | Wolfsburg | 3 | 2
Round 18,18.01.2025,Bochum,RB Leipzig,18.01.2025 | Bochum | RB Leipzig | 3 | 3
Round 18,18.01.2025,Heidenheim,St. Pauli,18.01.2025 | Heidenheim | St. Pauli | 0 | 2
Round 18,18.01.2025,Holstein Kiel,Hoffenheim,18.01.2025 | Holstein Kiel | Hoffenheim | 1 | 3
Round 18,18.01.2025,Stuttgart,Freiburg,18.01.2025 | Stuttgart | Freiburg | 4 | 0
Round 18,17.01.2025,Eintracht Frankfurt,Dortmund,17.01.2025 | Eintracht Frankfurt | Dortmund | 2 | 0
Round 17,15.01.2025,Bayern Munich,Hoffenheim,15.01.2025 | Bayern Munich | Hoffenheim | 5 | 0
Round 17,15.01.2025,Stuttgart,RB Leipzig,15.01.2025 | Stuttgart | RB Leipzig | 2 | 2 | 1
Round 17,15.01.2025,Union Berlin,Augsburg,15.01.2025 | Union Berlin | Augsburg | 0 | 2
Round 17,15.01.2025,Werder Bremen,Heidenheim,15.01.2025 | Werder Bremen | Heidenheim | 3 | 3
Round 17,15.01.2025,Bochum,St. Pauli,15.01.2025 | Bochum | St. Pauli | 1 | 0
Round 17,14.01.2025,Bayer Leverkusen,Mainz,14.01.2025 | Bayer Leverkusen | Mainz | 1 | 0
Round 17,14.01.2025,Eintracht Frankfurt,Freiburg,14.01.2025 | Eintracht Frankfurt | Freiburg | 4 | 1
Round 17,14.01.2025,Wolfsburg,B. Monchengladbach,14.01.2025 | Wolfsburg | B. Monchengladbach | 5 | 1
Round 17,14.01.2025,Holstein Kiel,Dortmund,14.01.2025 | Holstein Kiel | Dortmund | 4 | 2
Round 16,12.01.2025,Augsburg,Stuttgart,12.01.2025 | Augsburg | Stuttgart | 0 | 1
Round 16,12.01.2025,RB Leipzig,Werder Bremen,12.01.2025 | RB Leipzig | Werder Bremen | 4 | 2
Round 16,11.01.2025,B. Monchengladbach,Bayern Munich,11.01.2025 | B. Monchengladbach | Bayern Munich | 0 | 1
Round 16,11.01.2025,Freiburg,Holstein Kiel,11.01.2025 | Freiburg | Holstein Kiel | 3 | 2
Round 16,11.01.2025,Heidenheim,Union Berlin,11.01.2025 | Heidenheim | Union Berlin | 2 | 0
Round 16,11.01.2025,Hoffenheim,Wolfsburg,11.01.2025 | Hoffenheim | Wolfsburg | 0 | 1
Round 16,11.01.2025,Mainz,Bochum,11.01.2025 | Mainz | Bochum | 2 | 0
Round 16,11.01.2025,St. Pauli,Eintracht Frankfurt,11.01.2025 | St. Pauli | Eintracht Frankfurt | 0 | 1
Round 16,10.01.2025,Dortmund,Bayer Leverkusen,10.01.2025 | Dortmund | Bayer Leverkusen | 2 | 3
Round 15,22.12.2024,Wolfsburg,Dortmund,22.12.2024 | Wolfsburg | Dortmund | 1 | 3
Round 15,22.12.2024,Bochum,Heidenheim,22.12.2024 | Bochum | Heidenheim | 2 | 0
Round 15,21.12.2024,Bayer Leverkusen,Freiburg,21.12.2024 | Bayer Leverkusen | Freiburg | 5 | 1
Round 15,21.12.2024,Eintracht Frankfurt,Mainz,21.12.2024 | Eintracht Frankfurt | Mainz | 1 | 3
Round 15,21.12.2024,Hoffenheim,B. Monchengladbach,21.12.2024 | Hoffenheim | B. Monchengladbach | 1 | 2
Round 15,21.12.2024,Holstein Kiel,Augsburg,21.12.2024 | Holstein Kiel | Augsburg | 5 | 1
Round 15,21.12.2024,Stuttgart,St. Pauli,21.12.2024 | Stuttgart | St. Pauli | 0 | 1
Round 15,21.12.2024,Werder Bremen,Union Berlin,21.12.2024 | Werder Bremen | Union Berlin | 4 | 1
Round 15,20.12.2024,Bayern Munich,RB Leipzig,20.12.2024 | Bayern Munich | RB Leipzig | 5 | 1
Round 14,15.12.2024,RB Leipzig,Eintracht Frankfurt,15.12.2024 | RB Leipzig | Eintracht Frankfurt | 2 | 1
Round 14,15.12.2024,Dortmund,Hoffenheim,15.12.2024 | Dortmund | Hoffenheim | 1 | 1
Round 14,15.12.2024,Heidenheim,Stuttgart,15.12.2024 | Heidenheim | Stuttgart | 1 | 3
Round 14,14.12.2024,St. Pauli,Werder Bremen,14.12.2024 | St. Pauli | Werder Bremen | 0 | 2
Round 14,14.12.2024,Augsburg,Bayer Leverkusen,14.12.2024 | Augsburg | Bayer Leverkusen | 0 | 2
Round 14,14.12.2024,B. Monchengladbach,Holstein Kiel,14.12.2024 | B. Monchengladbach | Holstein Kiel | 4 | 1
Round 14,14.12.2024,Mainz,Bayern Munich,14.12.2024 | Mainz | Bayern Munich | 2 | 1
Round 14,14.12.2024,Awrd,Union Berlin,14.12.2024 | Awrd | Union Berlin | Bochum | 0 | 2
Round 14,13.12.2024,Freiburg,Wolfsburg,13.12.2024 | Freiburg | Wolfsburg | 3 | 2
Round 13,08.12.2024,Hoffenheim,Freiburg,08.12.2024 | Hoffenheim | Freiburg | 1 | 1
Round 13,08.12.2024,Wolfsburg,Mainz,08.12.2024 | Wolfsburg | Mainz | 4 | 3
Round 13,07.12.2024,B. Monchengladbach,Dortmund,07.12.2024 | B. Monchengladbach | Dortmund | 1 | 1
Round 13,07.12.2024,Bayer Leverkusen,St. Pauli,07.12.2024 | Bayer Leverkusen | St. Pauli | 2 | 1
Round 13,07.12.2024,Bayern Munich,Heidenheim,07.12.2024 | Bayern Munich | Heidenheim | 4 | 2
Round 13,07.12.2024,Bochum,Werder Bremen,07.12.2024 | Bochum | Werder Bremen | 0 | 1
Round 13,07.12.2024,Eintracht Frankfurt,Augsburg,07.12.2024 | Eintracht Frankfurt | Augsburg | 2 | 2
Round 13,07.12.2024,Holstein Kiel,RB Leipzig,07.12.2024 | Holstein Kiel | RB Leipzig | 0 | 2
Round 13,06.12.2024,Stuttgart,Union Berlin,06.12.2024 | Stuttgart | Union Berlin | 3 | 2
Round 12,01.12.2024,Heidenheim,Eintracht Frankfurt,01.12.2024 | Heidenheim | Eintracht Frankfurt | 0 | 4
Round 12,01.12.2024,Mainz,Hoffenheim,01.12.2024 | Mainz | Hoffenheim | 2 | 0
Round 12,30.11.2024,Dortmund,Bayern Munich,30.11.2024 | Dortmund | Bayern Munich | 1 | 1
Round 12,30.11.2024,Augsburg,Bochum,30.11.2024 | Augsburg | Bochum | 1 | 0
Round 12,30.11.2024,Freiburg,B. Monchengladbach,30.11.2024 | Freiburg | B. Monchengladbach | 3 | 1
Round 12,30.11.2024,RB Leipzig,Wolfsburg,30.11.2024 | RB Leipzig | Wolfsburg | 1 | 5
Round 12,30.11.2024,Union Berlin,Bayer Leverkusen,30.11.2024 | Union Berlin | Bayer Leverkusen | 1 | 2
Round 12,30.11.2024,Werder Bremen,Stuttgart,30.11.2024 | Werder Bremen | Stuttgart | 2 | 2
Round 12,29.11.2024,St. Pauli,Holstein Kiel,29.11.2024 | St. Pauli | Holstein Kiel | 3 | 1
Round 11,24.11.2024,B. Monchengladbach,St. Pauli,24.11.2024 | B. Monchengladbach | St. Pauli | 2 | 0
Round 11,24.11.2024,Holstein Kiel,Mainz,24.11.2024 | Holstein Kiel | Mainz | 0 | 3
Round 11,23.11.2024,Eintracht Frankfurt,Werder Bremen,23.11.2024 | Eintracht Frankfurt | Werder Bremen | 1 | 0
Round 11,23.11.2024,Bayer Leverkusen,Heidenheim,23.11.2024 | Bayer Leverkusen | Heidenheim | 5 | 2
Round 11,23.11.2024,Dortmund,Freiburg,23.11.2024 | Dortmund | Freiburg | 2 | 4 | 0
Round 11,23.11.2024,Hoffenheim,RB Leipzig,23.11.2024 | Hoffenheim | RB Leipzig | 4 | 3
Round 11,23.11.2024,Stuttgart,Bochum,23.11.2024 | Stuttgart | Bochum | 2 | 0
Round 11,23.11.2024,Wolfsburg,Union Berlin,23.11.2024 | Wolfsburg | Union Berlin | 1 | 0
Round 11,22.11.2024,Bayern Munich,Augsburg,22.11.2024 | Bayern Munich | Augsburg | 3 | 0
Round 10,10.11.2024,Heidenheim,Wolfsburg,10.11.2024 | Heidenheim | Wolfsburg | 1 | 3
Round 10,10.11.2024,Stuttgart,Eintracht Frankfurt,10.11.2024 | Stuttgart | Eintracht Frankfurt | 2 | 3
Round 10,10.11.2024,Augsburg,Hoffenheim,10.11.2024 | Augsburg | Hoffenheim | 0 | 0
Round 10,09.11.2024,RB Leipzig,B. Monchengladbach,09.11.2024 | RB Leipzig | B. Monchengladbach | 0 | 0
Round 10,09.11.2024,Bochum,Bayer Leverkusen,09.11.2024 | Bochum | Bayer Leverkusen | 1 | 1
Round 10,09.11.2024,Mainz,Dortmund,09.11.2024 | Mainz | Dortmund | 3 | 1
Round 10,09.11.2024,St. Pauli,Bayern Munich,09.11.2024 | St. Pauli | Bayern Munich | 0 | 1
Round 10,09.11.2024,Werder Bremen,Holstein Kiel,09.11.2024 | Werder Bremen | Holstein Kiel | 2 | 1
Round 10,08.11.2024,Union Berlin,Freiburg,08.11.2024 | Union Berlin | Freiburg | 0 | 0
Round 9,03.11.2024,B. Monchengladbach,Werder Bremen,03.11.2024 | B. Monchengladbach | Werder Bremen | 4 | 1
Round 9,03.11.2024,Freiburg,Mainz,03.11.2024 | Freiburg | Mainz | 0 | 0
Round 9,02.11.2024,Dortmund,RB Leipzig,02.11.2024 | Dortmund | RB Leipzig | 2 | 1
Round 9,02.11.2024,Bayern Munich,Union Berlin,02.11.2024 | Bayern Munich | Union Berlin | 3 | 0
Round 9,02.11.2024,Eintracht Frankfurt,Bochum,02.11.2024 | Eintracht Frankfurt | Bochum | 7 | 2
Round 9,02.11.2024,Hoffenheim,St. Pauli,02.11.2024 | Hoffenheim | St. Pauli | 0 | 2
Round 9,02.11.2024,Holstein Kiel,Heidenheim,02.11.2024 | Holstein Kiel | Heidenheim | 1 | 0
Round 9,02.11.2024,Wolfsburg,Augsburg,02.11.2024 | Wolfsburg | Augsburg | 1 | 1
Round 9,01.11.2024,Bayer Leverkusen,Stuttgart,01.11.2024 | Bayer Leverkusen | Stuttgart | 0 | 0
Round 8,27.10.2024,Heidenheim,Hoffenheim,27.10.2024 | Heidenheim | Hoffenheim | 0 | 0
Round 8,27.10.2024,Union Berlin,Eintracht Frankfurt,27.10.2024 | Union Berlin | Eintracht Frankfurt | 1 | 1
Round 8,27.10.2024,Bochum,Bayern Munich,27.10.2024 | Bochum | Bayern Munich | 0 | 5
Round 8,26.10.2024,Werder Bremen,Bayer Leverkusen,26.10.2024 | Werder Bremen | Bayer Leverkusen | 2 | 2
Round 8,26.10.2024,Augsburg,Dortmund,26.10.2024 | Augsburg | Dortmund | 2 | 1
