round,date,team_home,team_away,full_text
Round 22,27.07.2025,Macara,U. Catolica,27.07.2025 | Macara | U. Catolica | 1 | 4
Round 22,27.07.2025,Mushuc Runa,Tecnico U.,27.07.2025 | Mushuc Runa | Tecnico U. | 0 | 1
Round 22,27.07.2025,Vinotinto,Orense,27.07.2025 | Vinotinto | Orense | 0 | 1
Round 22,26.07.2025,Manta,Emelec,26.07.2025 | Manta | Emelec | 2 | 4
Round 22,26.07.2025,Aucas,Delfin,26.07.2025 | Aucas | Delfin | 2 | 1
Round 22,26.07.2025,EL Nacional,Libertad,26.07.2025 | EL Nacional | Libertad | 2 | 2
Round 22,25.07.2025,Barcelona SC,LDU Quito,25.07.2025 | Barcelona SC | LDU Quito | 0 | 1
Round 21,22.07.2025,Libertad,Manta,22.07.2025 | Libertad | Manta | 1 | 0
Round 21,21.07.2025,LDU Quito,Dep. Cuenca,21.07.2025 | LDU Quito | Dep. Cuenca | 2 | 2
Round 21,20.07.2025,Emelec,Mushuc Runa,20.07.2025 | Emelec | Mushuc Runa | 1 | 0
Round 21,20.07.2025,Tecnico U.,Macara,20.07.2025 | Tecnico U. | Macara | 1 | 0
Round 21,20.07.2025,Delfin,Barcelona SC,20.07.2025 | Delfin | Barcelona SC | 0 | 1
Round 21,19.07.2025,Orense,EL Nacional,19.07.2025 | Orense | EL Nacional | 1 | 1
Round 21,19.07.2025,U. Catolica,Vinotinto,19.07.2025 | U. Catolica | Vinotinto | 3 | 0
Round 21,19.07.2025,Ind. del Valle,Aucas,19.07.2025 | Ind. del Valle | Aucas | 2 | 1
Round 20,15.07.2025,Aucas,EL Nacional,15.07.2025 | Aucas | EL Nacional | 1 | 0
Round 20,14.07.2025,Dep. Cuenca,Delfin,14.07.2025 | Dep. Cuenca | Delfin | 1 | 1
Round 20,13.07.2025,Orense,Libertad,13.07.2025 | Orense | Libertad | 0 | 1
Round 20,13.07.2025,Vinotinto,Mushuc Runa,13.07.2025 | Vinotinto | Mushuc Runa | 1 | 1
Round 20,13.07.2025,Barcelona SC,Tecnico U.,13.07.2025 | Barcelona SC | Tecnico U. | 1 | 1
Round 20,12.07.2025,LDU Quito,Emelec,12.07.2025 | LDU Quito | Emelec | 2 | 0
Round 20,12.07.2025,Manta,U. Catolica,12.07.2025 | Manta | U. Catolica | 4 | 2
Round 20,12.07.2025,Macara,Ind. del Valle,12.07.2025 | Macara | Ind. del Valle | 1 | 2
Round 19,08.07.2025,Tecnico U.,Orense,08.07.2025 | Tecnico U. | Orense | 1 | 2
Round 19,07.07.2025,Delfin,LDU Quito,07.07.2025 | Delfin | LDU Quito | 0 | 4
Round 19,06.07.2025,EL Nacional,Manta,06.07.2025 | EL Nacional | Manta | 1 | 0
Round 19,06.07.2025,Aucas,Macara,06.07.2025 | Aucas | Macara | 1 | 4
Round 19,06.07.2025,Ind. del Valle,Barcelona SC,06.07.2025 | Ind. del Valle | Barcelona SC | 1 | 1
Round 19,05.07.2025,Emelec,Vinotinto,05.07.2025 | Emelec | Vinotinto | 2 | 0
Round 19,05.07.2025,Mushuc Runa,U. Catolica,05.07.2025 | Mushuc Runa | U. Catolica | 1 | 1
Round 19,05.07.2025,Libertad,Dep. Cuenca,05.07.2025 | Libertad | Dep. Cuenca | 2 | 1
Round 18,01.07.2025,Vinotinto,Aucas,01.07.2025 | Vinotinto | Aucas | 0 | 1
Round 18,30.06.2025,Macara,Emelec,30.06.2025 | Macara | Emelec | 1 | 1
Round 18,29.06.2025,U. Catolica,Ind. del Valle,29.06.2025 | U. Catolica | Ind. del Valle | 0 | 3
Round 18,29.06.2025,Tecnico U.,EL Nacional,29.06.2025 | Tecnico U. | EL Nacional | 0 | 0
Round 18,29.06.2025,Orense,LDU Quito,29.06.2025 | Orense | LDU Quito | 2 | 1
Round 18,28.06.2025,Barcelona SC,Libertad,28.06.2025 | Barcelona SC | Libertad | 3 | 3
Round 18,28.06.2025,Delfin,Manta,28.06.2025 | Delfin | Manta | 2 | 0
Round 18,28.06.2025,Dep. Cuenca,Mushuc Runa,28.06.2025 | Dep. Cuenca | Mushuc Runa | 1 | 0
Round 16,26.06.2025,U. Catolica,Emelec,26.06.2025 | U. Catolica | 2 | Emelec | 1 | 1
Round 17,24.06.2025,Manta,Orense,24.06.2025 | Manta | Orense | 0 | 0
Round 17,23.06.2025,Mushuc Runa,Barcelona SC,23.06.2025 | Mushuc Runa | Barcelona SC | 0 | 5
Round 17,22.06.2025,Aucas,Dep. Cuenca,22.06.2025 | Aucas | Dep. Cuenca | 1 | 3
Round 17,22.06.2025,LDU Quito,Ind. del Valle,22.06.2025 | LDU Quito | Ind. del Valle | 1 | 1
Round 17,22.06.2025,Macara,Vinotinto,22.06.2025 | Macara | Vinotinto | 1 | 0
Round 17,21.06.2025,Emelec,Delfin,21.06.2025 | Emelec | Delfin | 2 | 2
Round 17,21.06.2025,EL Nacional,U. Catolica,21.06.2025 | EL Nacional | U. Catolica | 0 | 3
Round 17,21.06.2025,Libertad,Tecnico U.,21.06.2025 | Libertad | Tecnico U. | 4 | 1
Round 7,19.06.2025,LDU Quito,Barcelona SC,19.06.2025 | LDU Quito | Barcelona SC | 3 | 1
