round,date,team_home,team_away,full_text
Round 14,09.11.2024,Komarno,Trnava,09.11.2024 | Komarno | Trnava | 1 | 2
Round 14,09.11.2024,Michalovce,Zilina,09.11.2024 | Michalovce | Zilina | 1 | 1
Round 14,09.11.2024,Slovan Bratislava,Skalica,09.11.2024 | Slovan Bratislava | Skalica | 3 | 1
Round 14,09.11.2024,Trencin,Ruzomberok,09.11.2024 | Trencin | Ruzomberok | 0 | 0
Round 13,03.11.2024,Ruzomberok,Zilina,03.11.2024 | Ruzomberok | Zilina | 1 | 0
Round 13,03.11.2024,Skalica,Banska Bystrica,03.11.2024 | Skalica | Banska Bystrica | 1 | 0
Round 13,02.11.2024,Podbrezova,Slovan Bratislava,02.11.2024 | Podbrezova | Slovan Bratislava | 1 | 3
Round 13,02.11.2024,Komarno,Dun. Streda,02.11.2024 | Komarno | Dun. Streda | 0 | 1
Round 13,02.11.2024,Kosice,Trencin,02.11.2024 | Kosice | Trencin | 0 | 0
Round 13,02.11.2024,Trnava,Michalovce,02.11.2024 | Trnava | Michalovce | 3 | 1
Round 3,30.10.2024,Trnava,Komarno,30.10.2024 | Trnava | Komarno | 3 | 2
Round 3,30.10.2024,Skalica,Slovan Bratislava,30.10.2024 | Skalica | Slovan Bratislava | 2 | 3
Round 5,29.10.2024,Dun. Streda,Podbrezova,29.10.2024 | Dun. Streda | Podbrezova | 3 | 0
Round 2,29.10.2024,Zilina,Ruzomberok,29.10.2024 | Zilina | Ruzomberok | 3 | 1
Round 12,27.10.2024,Michalovce,Skalica,27.10.2024 | Michalovce | Skalica | 2 | 1
Round 12,27.10.2024,Trencin,Trnava,27.10.2024 | Trencin | Trnava | 2 | 3
Round 12,26.10.2024,Dun. Streda,Kosice,26.10.2024 | Dun. Streda | Kosice | 1 | 3
Round 12,26.10.2024,Banska Bystrica,Ruzomberok,26.10.2024 | Banska Bystrica | Ruzomberok | 2 | 1
Round 12,26.10.2024,Zilina,Podbrezova,26.10.2024 | Zilina | Podbrezova | 2 | 2
Round 11,20.10.2024,Komarno,Podbrezova,20.10.2024 | Komarno | Podbrezova | 1 | 2
Round 11,20.10.2024,Zilina,Banska Bystrica,20.10.2024 | Zilina | Banska Bystrica | 2 | 0
Round 11,19.10.2024,Trnava,Slovan Bratislava,19.10.2024 | Trnava | Slovan Bratislava | 0 | 1
Round 11,19.10.2024,Michalovce,Kosice,19.10.2024 | Michalovce | Kosice | 3 | 2
Round 11,19.10.2024,Ruzomberok,Dun. Streda,19.10.2024 | Ruzomberok | Dun. Streda | 1 | 1
Round 11,19.10.2024,Trencin,Skalica,19.10.2024 | Trencin | Skalica | 2 | 1
Round 10,06.10.2024,Banska Bystrica,Michalovce,06.10.2024 | Banska Bystrica | Michalovce | 1 | 0
Round 10,06.10.2024,Dun. Streda,Zilina,06.10.2024 | Dun. Streda | Zilina | 0 | 3
Round 10,05.10.2024,Slovan Bratislava,Trencin,05.10.2024 | Slovan Bratislava | Trencin | 1 | 1
Round 10,05.10.2024,Kosice,Ruzomberok,05.10.2024 | Kosice | Ruzomberok | 2 | 1
Round 10,05.10.2024,Podbrezova,Trnava,05.10.2024 | Podbrezova | Trnava | 0 | 4
Round 10,05.10.2024,Skalica,Komarno,05.10.2024 | Skalica | Komarno | 3 | 0
Round 9,29.09.2024,Ruzomberok,Skalica,29.09.2024 | Ruzomberok | Skalica | 1 | 2
Round 9,29.09.2024,Zilina,Komarno,29.09.2024 | Zilina | Komarno | 2 | 1
Round 9,28.09.2024,Dun. Streda,Trnava,28.09.2024 | Dun. Streda | Trnava | 0 | 0
Round 9,28.09.2024,Banska Bystrica,Kosice,28.09.2024 | Banska Bystrica | Kosice | 2 | 3
Round 9,28.09.2024,Trencin,Podbrezova,28.09.2024 | Trencin | Podbrezova | 1 | 1
Round 9,27.09.2024,Michalovce,Slovan Bratislava,27.09.2024 | Michalovce | Slovan Bratislava | 2 | 4
Round 4,24.09.2024,Komarno,Ruzomberok,24.09.2024 | Komarno | Ruzomberok | 1 | 2
Round 8,22.09.2024,Podbrezova,Michalovce,22.09.2024 | Podbrezova | Michalovce | 4 | 1
Round 8,22.09.2024,Trnava,Banska Bystrica,22.09.2024 | Trnava | Banska Bystrica | 1 | 0
Round 8,21.09.2024,Slovan Bratislava,Ruzomberok,21.09.2024 | Slovan Bratislava | Ruzomberok | 2 | 1
Round 8,21.09.2024,Komarno,Trencin,21.09.2024 | Komarno | Trencin | 2 | 1
Round 8,21.09.2024,Kosice,Zilina,21.09.2024 | Kosice | Zilina | 1 | 2
Round 8,21.09.2024,Skalica,Dun. Streda,21.09.2024 | Skalica | Dun. Streda | 1 | 3
Round 6,17.09.2024,Trencin,Dun. Streda,17.09.2024 | Trencin | Dun. Streda | 0 | 3
Round 7,15.09.2024,Kosice,Trnava,15.09.2024 | Kosice | Trnava | 1 | 1
Round 7,15.09.2024,Ruzomberok,Podbrezova,15.09.2024 | Ruzomberok | Podbrezova | 1 | 0
Round 7,14.09.2024,Dun. Streda,Slovan Bratislava,14.09.2024 | Dun. Streda | Slovan Bratislava | 1 | 2
Round 7,14.09.2024,Banska Bystrica,Komarno,14.09.2024 | Banska Bystrica | Komarno | 2 | 3
Round 7,14.09.2024,Michalovce,Trencin,14.09.2024 | Michalovce | Trencin | 1 | 1
Round 7,14.09.2024,Zilina,Skalica,14.09.2024 | Zilina | Skalica | 3 | 2
Round 6,01.09.2024,Trnava,Ruzomberok,01.09.2024 | Trnava | Ruzomberok | 2 | 2
Round 6,01.09.2024,Slovan Bratislava,Zilina,01.09.2024 | Slovan Bratislava | Zilina | 0 | 5
Round 6,31.08.2024,Podbrezova,Banska Bystrica,31.08.2024 | Podbrezova | Banska Bystrica | 1 | 1
Round 6,31.08.2024,Komarno,Michalovce,31.08.2024 | Komarno | Michalovce | 1 | 3
Round 6,31.08.2024,Skalica,Kosice,31.08.2024 | Skalica | Kosice | 0 | 0
