round,date,team_home,team_away,full_text
Round 2,11.08.2024,Hibernian,Celtic,11.08.2024 | Hibernian | Celtic | 0 | 2
Round 2,10.08.2024,Dundee FC,Hearts,10.08.2024 | Dundee FC | Hearts | 3 | 1
Round 2,10.08.2024,Rangers,Motherwell,10.08.2024 | Rangers | Motherwell | 2 | 1
Round 2,10.08.2024,Ross County,Dundee Utd,10.08.2024 | Ross County | Dundee Utd | 1 | 1
Round 1,05.08.2024,St Johnstone,Aberdeen,05.08.2024 | St Johnstone | Aberdeen | 1 | 2
Round 1,04.08.2024,Celtic,Kilmarnock,04.08.2024 | Celtic | Kilmarnock | 4 | 0
Round 1,04.08.2024,St. Mirren,Hibernian,04.08.2024 | St. Mirren | Hibernian | 3 | 0
Round 1,04.08.2024,Dundee Utd,Dundee FC,04.08.2024 | Dundee Utd | Dundee FC | 2 | 2
Round 1,03.08.2024,Motherwell,Ross County,03.08.2024 | Motherwell | Ross County | 0 | 0
Round 1,03.08.2024,Hearts,Rangers,03.08.2024 | Hearts | Rangers | 0 | 0
