round,date,team_home,team_away,full_text
Round 18,14.12.2024,Winterthur,Luzern,14.12.2024 | Winterthur | Luzern | 3 | 4
Round 18,14.12.2024,Yverdon,Sion,14.12.2024 | Yverdon | Sion | 0 | 1
Round 17,08.12.2024,Servette,Winterthur,08.12.2024 | Servette | Winterthur | 1 | 1
Round 17,08.12.2024,St. Gallen,Basel,08.12.2024 | St. Gallen | Basel | 1 | 1
Round 17,08.12.2024,Lausanne,Zurich,08.12.2024 | Lausanne | Zurich | 3 | 0
Round 17,07.12.2024,Luzern,Lugano,07.12.2024 | Luzern | Lugano | 1 | 4
Round 17,07.12.2024,Grasshoppers,Yverdon,07.12.2024 | Grasshoppers | Yverdon | 1 | 1
Round 17,07.12.2024,Sion,Young Boys,07.12.2024 | Sion | Young Boys | 3 | 1
Round 16,01.12.2024,Servette,Lugano,01.12.2024 | Servette | Lugano | 3 | 0
Round 16,01.12.2024,Young Boys,St. Gallen,01.12.2024 | Young Boys | St. Gallen | 3 | 1
Round 16,01.12.2024,Winterthur,Sion,01.12.2024 | Winterthur | Sion | 1 | 3
Round 16,30.11.2024,Zurich,Grasshoppers,30.11.2024 | Zurich | Grasshoppers | 1 | 1
Round 16,30.11.2024,Basel,Lausanne,30.11.2024 | Basel | Lausanne | 1 | 1
Round 16,30.11.2024,Yverdon,Luzern,30.11.2024 | Yverdon | Luzern | 0 | 1
Round 15,24.11.2024,Basel,Servette,24.11.2024 | Basel | Servette | 3 | 1
Round 15,24.11.2024,St. Gallen,Yverdon,24.11.2024 | St. Gallen | Yverdon | 0 | 0
Round 15,24.11.2024,Lugano,Zurich,24.11.2024 | Lugano | Zurich | 4 | 1
Round 15,23.11.2024,Lausanne,Sion,23.11.2024 | Lausanne | Sion | 1 | 0
Round 15,23.11.2024,Grasshoppers,Winterthur,23.11.2024 | Grasshoppers | Winterthur | 1 | 1
Round 15,23.11.2024,Luzern,Young Boys,23.11.2024 | Luzern | Young Boys | 1 | 1
