round,date,team_home,team_away,full_text
Round 7,14.09.2024,Necaxa,UNAM Pumas,14.09.2024 | Necaxa | UNAM Pumas | 2 | 0
Round 7,14.09.2024,Juarez,Mazatlan FC,14.09.2024 | Juarez | Mazatlan FC | 1 | 0
Round 7,14.09.2024,Tigres UANL,Atl. San Luis,14.09.2024 | Tigres UANL | Atl. San Luis | 1 | 0
Round 7,14.09.2024,Atlas,Pachuca,14.09.2024 | Atlas | Pachuca | 2 | 0
Round 7,14.09.2024,Puebla,Queretaro,14.09.2024 | Puebla | Queretaro | 2 | 1
Round 6,02.09.2024,Santos Laguna,Necaxa,02.09.2024 | Santos Laguna | Necaxa | 3 | 2
Round 6,02.09.2024,UNAM Pumas,Tigres UANL,02.09.2024 | UNAM Pumas | Tigres UANL | 1 | 3
Round 6,01.09.2024,Cruz Azul,Club America,01.09.2024 | Cruz Azul | Club America | 4 | 1
Round 6,01.09.2024,Monterrey,Toluca,01.09.2024 | Monterrey | Toluca | 1 | 2
Round 6,01.09.2024,Guadalajara Chivas,Juarez,01.09.2024 | Guadalajara Chivas | Juarez | 5 | 0
Round 6,01.09.2024,Pachuca,Queretaro,01.09.2024 | Pachuca | Queretaro | 1 | 1
Round 6,31.08.2024,Club Tijuana,Club Leon,31.08.2024 | Club Tijuana | Club Leon | 2 | 1
Round 6,31.08.2024,Mazatlan FC,Puebla,31.08.2024 | Mazatlan FC | Puebla | 1 | 1
Round 6,31.08.2024,Atl. San Luis,Atlas,31.08.2024 | Atl. San Luis | Atlas | 2 | 1
Round 5,25.08.2024,Toluca,Atl. San Luis,25.08.2024 | Toluca | Atl. San Luis | 2 | 1
Round 5,25.08.2024,Club America,Puebla,25.08.2024 | Club America | Puebla | 0 | 1
Round 5,25.08.2024,Atlas,UNAM Pumas,25.08.2024 | Atlas | UNAM Pumas | 2 | 1
Round 5,25.08.2024,Club Leon,Santos Laguna,25.08.2024 | Club Leon | Santos Laguna | 1 | 1
Round 5,25.08.2024,Tigres UANL,Guadalajara Chivas,25.08.2024 | Tigres UANL | Guadalajara Chivas | 1 | 1
Round 5,25.08.2024,Necaxa,Juarez,25.08.2024 | Necaxa | Juarez | 3 | 0
Round 5,24.08.2024,Club Tijuana,Monterrey,24.08.2024 | Club Tijuana | Monterrey | 2 | 2
Round 5,24.08.2024,Mazatlan FC,Pachuca,24.08.2024 | Mazatlan FC | Pachuca | 2 | 3 | 0
Round 5,24.08.2024,Queretaro,Cruz Azul,24.08.2024 | Queretaro | Cruz Azul | 0 | 2
Round 13,19.08.2024,Atl. San Luis,Queretaro,19.08.2024 | Atl. San Luis | Queretaro | 4 | 0
Round 8,19.08.2024,Club Tijuana,Santos Laguna,19.08.2024 | Club Tijuana | Santos Laguna | 3 | 1
Round 16,17.08.2024,Puebla,Monterrey,17.08.2024 | Puebla | Monterrey | 1 | 2
Round 4,22.07.2024,Club Leon,Necaxa,22.07.2024 | Club Leon | Necaxa | 1 | 1
Round 4,22.07.2024,UNAM Pumas,Pachuca,22.07.2024 | UNAM Pumas | Pachuca | 2 | 0
Round 4,21.07.2024,Juarez,Club America,21.07.2024 | Juarez | Club America | 1 | 2
Round 4,21.07.2024,Cruz Azul,Toluca,21.07.2024 | Cruz Azul | Toluca | 1 | 1
Round 4,21.07.2024,Monterrey,Queretaro,21.07.2024 | Monterrey | Queretaro | 2 | 1
Round 4,21.07.2024,Santos Laguna,Tigres UANL,21.07.2024 | Santos Laguna | Tigres UANL | 0 | 3
Round 4,21.07.2024,Guadalajara Chivas,Mazatlan FC,21.07.2024 | Guadalajara Chivas | Mazatlan FC | 2 | 0
Round 4,20.07.2024,Puebla,Atlas,20.07.2024 | Puebla | Atlas | 1 | 2
Round 4,20.07.2024,Atl. San Luis,Club Tijuana,20.07.2024 | Atl. San Luis | Club Tijuana | 1 | 1
Round 3,18.07.2024,Tigres UANL,Club America,18.07.2024 | Tigres UANL | Club America | 1 | 0
Round 3,18.07.2024,Toluca,Mazatlan FC,18.07.2024 | Toluca | Mazatlan FC | 3 | 0
Round 3,18.07.2024,Juarez,UNAM Pumas,18.07.2024 | Juarez | UNAM Pumas | 1 | 2
Round 3,18.07.2024,Necaxa,Monterrey,18.07.2024 | Necaxa | Monterrey | 0 | 1
Round 3,17.07.2024,Cruz Azul,Club Tijuana,17.07.2024 | Cruz Azul | Club Tijuana | 3 | 0
Round 3,17.07.2024,Puebla,Club Leon,17.07.2024 | Puebla | Club Leon | 2 | 2
Round 3,17.07.2024,Atlas,Santos Laguna,17.07.2024 | Atlas | Santos Laguna | 1 | 0
Round 3,17.07.2024,Pachuca,Atl. San Luis,17.07.2024 | Pachuca | Atl. San Luis | 2 | 0
Round 3,17.07.2024,Queretaro,Guadalajara Chivas,17.07.2024 | Queretaro | Guadalajara Chivas | 0 | 2
Round 2,14.07.2024,Monterrey,Cruz Azul,14.07.2024 | Monterrey | Cruz Azul | 0 | 4
Round 2,14.07.2024,Santos Laguna,UNAM Pumas,14.07.2024 | Santos Laguna | UNAM Pumas | 1 | 1
Round 2,14.07.2024,Toluca,Juarez,14.07.2024 | Toluca | Juarez | 3 | 2
Round 2,14.07.2024,Club Leon,Pachuca,14.07.2024 | Club Leon | Pachuca | 0 | 0
Round 2,14.07.2024,Necaxa,Puebla,14.07.2024 | Necaxa | Puebla | 4 | 1
Round 2,13.07.2024,Atlas,Tigres UANL,13.07.2024 | Atlas | Tigres UANL | 1 | 1
Round 2,13.07.2024,Club Tijuana,Guadalajara Chivas,13.07.2024 | Club Tijuana | Guadalajara Chivas | 4 | 2
Round 2,13.07.2024,Mazatlan FC,Atl. San Luis,13.07.2024 | Mazatlan FC | Atl. San Luis | 2 | 2
Round 2,13.07.2024,Club America,Queretaro,13.07.2024 | Club America | Queretaro | 3 | 1
Round 1,08.07.2024,Pachuca,Monterrey,08.07.2024 | Pachuca | Monterrey | 0 | 1
Round 1,07.07.2024,UNAM Pumas,Club Leon,07.07.2024 | UNAM Pumas | Club Leon | 4 | 1
Round 1,07.07.2024,Cruz Azul,Mazatlan FC,07.07.2024 | Cruz Azul | Mazatlan FC | 1 | 0
Round 1,07.07.2024,Guadalajara Chivas,Toluca,07.07.2024 | Guadalajara Chivas | Toluca | 0 | 0
Round 1,07.07.2024,Tigres UANL,Necaxa,07.07.2024 | Tigres UANL | Necaxa | 1 | 0
Round 1,07.07.2024,Atl. San Luis,Club America,07.07.2024 | Atl. San Luis | Club America | 2 | 1
Round 1,06.07.2024,Juarez,Atlas,06.07.2024 | Juarez | Atlas | 2 | 2
Round 1,06.07.2024,Queretaro,Club Tijuana,06.07.2024 | Queretaro | Club Tijuana | 1 | 2
Round 1,06.07.2024,Puebla,Santos Laguna,06.07.2024 | Puebla | Santos Laguna | 1 | 0
