round,date,team_home,team_away,full_text
Round 15,25.05.2025,Gwangju FC,Gangwon,25.05.2025 | Gwangju FC | Gangwon | 0 | 1
Round 15,24.05.2025,Daejeon,Daegu,24.05.2025 | Daejeon | Daegu | 2 | 1
Round 15,24.05.2025,Ulsan HD,Gimcheon Sangmu,24.05.2025 | Ulsan HD | Gimcheon Sangmu | 3 | 2
Round 15,24.05.2025,Seoul,Suwon FC,24.05.2025 | Seoul | Suwon FC | 1 | 1
Round 15,23.05.2025,Anyang,Pohang,23.05.2025 | Anyang | Pohang | 0 | 2
Round 15,23.05.2025,Jeju SK,Jeonbuk,23.05.2025 | Jeju SK | Jeonbuk | 0 | 0
Round 14,18.05.2025,Suwon FC,Daejeon,18.05.2025 | Suwon FC | Daejeon | 3 | 0
Round 14,18.05.2025,Daegu,Seoul,18.05.2025 | Daegu | Seoul | 0 | 1
Round 14,18.05.2025,Pohang,Gwangju FC,18.05.2025 | Pohang | Gwangju FC | 0 | 1
Round 14,17.05.2025,Gangwon,Ulsan HD,17.05.2025 | Gangwon | Ulsan HD | 1 | 1
Round 14,17.05.2025,Gimcheon Sangmu,Jeju SK,17.05.2025 | Gimcheon Sangmu | Jeju SK | 1 | 1
Round 14,17.05.2025,Jeonbuk,Anyang,17.05.2025 | Jeonbuk | Anyang | 2 | 0
Round 13,11.05.2025,Gangwon,Gimcheon Sangmu,11.05.2025 | Gangwon | Gimcheon Sangmu | 0 | 4
Round 13,11.05.2025,Gwangju FC,Jeonbuk,11.05.2025 | Gwangju FC | Jeonbuk | 0 | 1
Round 13,11.05.2025,Jeju SK,Ulsan HD,11.05.2025 | Jeju SK | Ulsan HD | 1 | 2
Round 13,10.05.2025,Anyang,Daegu,10.05.2025 | Anyang | Daegu | 2 | 2
Round 13,10.05.2025,Daejeon,Seoul,10.05.2025 | Daejeon | Seoul | 0 | 0
Round 13,10.05.2025,Pohang,Suwon FC,10.05.2025 | Pohang | Suwon FC | 2 | 0
Round 12,06.05.2025,Anyang,Seoul,06.05.2025 | Anyang | Seoul | 1 | 1
Round 12,06.05.2025,Suwon FC,Daegu,06.05.2025 | Suwon FC | Daegu | 2 | 1
Round 12,06.05.2025,Jeju SK,Gangwon,06.05.2025 | Jeju SK | Gangwon | 0 | 3
Round 12,06.05.2025,Jeonbuk,Daejeon,06.05.2025 | Jeonbuk | Daejeon | 1 | 1
Round 12,05.05.2025,Gwangju FC,Gimcheon Sangmu,05.05.2025 | Gwangju FC | Gimcheon Sangmu | 1 | 0
Round 12,05.05.2025,Ulsan HD,Pohang,05.05.2025 | Ulsan HD | Pohang | 1 | 1
Round 11,03.05.2025,Gangwon,Suwon FC,03.05.2025 | Gangwon | Suwon FC | 0 | 0
Round 11,03.05.2025,Seoul,Jeonbuk,03.05.2025 | Seoul | Jeonbuk | 0 | 1
