round,date,team_home,team_away,full_text
34,17.05.2025,AFS,Moreirense,17.05.2025 | AFS | Moreirense | 0 | 3
34,17.05.2025,Arouca,Boavista,17.05.2025 | Arouca | Boavista | 4 | 1
34,17.05.2025,Braga,Benfica,17.05.2025 | Braga | Benfica | 1 | 1
34,17.05.2025,Estoril,Estrela,17.05.2025 | Estoril | Estrela | 4 | 0
34,17.05.2025,FC Porto,Nacional,17.05.2025 | FC Porto | Nacional | 3 | 0
34,17.05.2025,SC Farense,Santa Clara,17.05.2025 | SC Farense | Santa Clara | 1 | 2
34,17.05.2025,Sporting CP,Vitoria Guimaraes,17.05.2025 | Sporting CP | Vitoria Guimaraes | 2 | 0
34,16.05.2025,Famalicao,Casa Pia,16.05.2025 | Famalicao | Casa Pia | 2 | 1
34,16.05.2025,Rio Ave,Gil Vicente,16.05.2025 | Rio Ave | Gil Vicente | 1 | 1
33,11.05.2025,Boavista,FC Porto,11.05.2025 | Boavista | FC Porto | 1 | 2
33,11.05.2025,Moreirense,Estoril,11.05.2025 | Moreirense | Estoril | 2 | 2
33,11.05.2025,Vitoria Guimaraes,SC Farense,11.05.2025 | Vitoria Guimaraes | SC Farense | 1 | 2
33,11.05.2025,Estrela,AFS,11.05.2025 | Estrela | AFS | 0 | 1
33,10.05.2025,Casa Pia,Braga,10.05.2025 | Casa Pia | Braga | 2 | 1
33,10.05.2025,Gil Vicente,Arouca,10.05.2025 | Gil Vicente | Arouca | 1 | 1
33,10.05.2025,Benfica,Sporting CP,10.05.2025 | Benfica | Sporting CP | 1 | 1
33,10.05.2025,Nacional,Rio Ave,10.05.2025 | Nacional | Rio Ave | 3 | 3
33,10.05.2025,Santa Clara,Famalicao,10.05.2025 | Santa Clara | Famalicao | 2 | 1
32,05.05.2025,AFS,Boavista,05.05.2025 | AFS | Boavista | 1 | 2
32,05.05.2025,Rio Ave,Estrela,05.05.2025 | Rio Ave | Estrela | 2 | 0
32,04.05.2025,Sporting CP,Gil Vicente,04.05.2025 | Sporting CP | Gil Vicente | 2 | 1
32,04.05.2025,Arouca,Casa Pia,04.05.2025 | Arouca | Casa Pia | 2 | 0 | 0
32,03.05.2025,Estoril,Benfica,03.05.2025 | Estoril | Benfica | 1 | 2
32,03.05.2025,Braga,Santa Clara,03.05.2025 | Braga | Santa Clara | 1 | 1
32,03.05.2025,Nacional,Vitoria Guimaraes,03.05.2025 | Nacional | Vitoria Guimaraes | 1 | 2
32,03.05.2025,SC Farense,Famalicao,03.05.2025 | SC Farense | Famalicao | 2 | 1
32,02.05.2025,FC Porto,Moreirense,02.05.2025 | FC Porto | Moreirense | 3 | 1
31,29.04.2025,Casa Pia,Estoril,29.04.2025 | Casa Pia | Estoril | 1 | 3
31,27.04.2025,Boavista,Sporting CP,27.04.2025 | Boavista | Sporting CP | 0 | 5
31,27.04.2025,Benfica,AFS,27.04.2025 | Benfica | AFS | 6 | 0
31,27.04.2025,Vitoria Guimaraes,Rio Ave,27.04.2025 | Vitoria Guimaraes | Rio Ave | 3 | 0
31,27.04.2025,Moreirense,Nacional,27.04.2025 | Moreirense | Nacional | 1 | 1
31,26.04.2025,Estrela,FC Porto,26.04.2025 | Estrela | FC Porto | 2 | 0
31,26.04.2025,Gil Vicente,SC Farense,26.04.2025 | Gil Vicente | SC Farense | 1 | 0
31,26.04.2025,Santa Clara,Arouca,26.04.2025 | Santa Clara | Arouca | 2 | 0
31,25.04.2025,Famalicao,Braga,25.04.2025 | Famalicao | Braga | 1 | 1
30,19.04.2025,Vitoria Guimaraes,Benfica,19.04.2025 | Vitoria Guimaraes | Benfica | 0 | 3
