round,date,team_home,team_away,full_text
20,26.01.2025,Aris,Achnas,26.01.2025 | Aris | Achnas | 6 | 1
20,26.01.2025,APOEL,Omonia Aradippou,26.01.2025 | APOEL | Omonia Aradippou | 7 | 0
20,26.01.2025,Karmiotissa,Pafos,26.01.2025 | Karmiotissa | Pafos | 0 | 2
20,25.01.2025,Anorthosis,AEK Larnaca,25.01.2025 | Anorthosis | AEK Larnaca | 2 | 2
20,25.01.2025,Omonia 29th May,Apollon,25.01.2025 | Omonia 29th May | Apollon | 2 | 1
20,24.01.2025,AEL Limassol,Nea Salamis,24.01.2025 | AEL Limassol | Nea Salamis | 0 | 0
20,24.01.2025,Paralimni,Omonia,24.01.2025 | Paralimni | Omonia | 0 | 2
19,21.01.2025,Omonia Aradippou,Omonia 29th May,21.01.2025 | Omonia Aradippou | Omonia 29th May | 1 | 0
19,20.01.2025,AEK Larnaca,APOEL,20.01.2025 | AEK Larnaca | APOEL | 2 | 1
19,19.01.2025,Omonia,Aris,19.01.2025 | Omonia | Aris | 0 | 0
19,19.01.2025,Pafos,Paralimni,19.01.2025 | Pafos | Paralimni | 2 | 0
19,19.01.2025,Achnas,AEL Limassol,19.01.2025 | Achnas | AEL Limassol | 0 | 0
19,18.01.2025,Nea Salamis,Anorthosis,18.01.2025 | Nea Salamis | Anorthosis | 0 | 4
19,18.01.2025,Apollon,Karmiotissa,18.01.2025 | Apollon | Karmiotissa | 3 | 0
18,13.01.2025,Anorthosis,Achnas,13.01.2025 | Anorthosis | Achnas | 2 | 1
18,13.01.2025,Karmiotissa,Omonia Aradippou,13.01.2025 | Karmiotissa | Omonia Aradippou | 3 | 1
18,12.01.2025,AEL Limassol,Omonia,12.01.2025 | AEL Limassol | Omonia | 0 | 4
18,12.01.2025,APOEL,Omonia 29th May,12.01.2025 | APOEL | Omonia 29th May | 4 | 0
18,12.01.2025,AEK Larnaca,Nea Salamis,12.01.2025 | AEK Larnaca | Nea Salamis | 2 | 0
18,11.01.2025,Aris,Pafos,11.01.2025 | Aris | Pafos | 1 | 0
18,11.01.2025,Paralimni,Apollon,11.01.2025 | Paralimni | Apollon | 0 | 1
17,08.01.2025,Nea Salamis,APOEL,08.01.2025 | Nea Salamis | APOEL | 1 | 1
17,08.01.2025,Achnas,AEK Larnaca,08.01.2025 | Achnas | AEK Larnaca | 2 | 2
17,08.01.2025,Omonia 29th May,Karmiotissa,08.01.2025 | Omonia 29th May | Karmiotissa | 1 | 2
17,07.01.2025,Omonia,Anorthosis,07.01.2025 | Omonia | Anorthosis | 0 | 2
17,07.01.2025,Apollon,Aris,07.01.2025 | Apollon | Aris | 1 | 1
17,07.01.2025,Omonia Aradippou,Paralimni,07.01.2025 | Omonia Aradippou | Paralimni | 3 | 2 | 0
17,06.01.2025,Pafos,AEL Limassol,06.01.2025 | Pafos | AEL Limassol | 4 | 0
16,04.01.2025,Nea Salamis,Achnas,04.01.2025 | Nea Salamis | Achnas | 0 | 3
16,04.01.2025,APOEL,Karmiotissa,04.01.2025 | APOEL | Karmiotissa | 3 | 0
16,03.01.2025,AEK Larnaca,Omonia,03.01.2025 | AEK Larnaca | Omonia | 0 | 3
16,03.01.2025,Aris,Omonia Aradippou,03.01.2025 | Aris | Omonia Aradippou | 2 | 0
16,03.01.2025,Paralimni,Omonia 29th May,03.01.2025 | Paralimni | Omonia 29th May | 2 | 1
16,02.01.2025,AEL Limassol,Apollon,02.01.2025 | AEL Limassol | Apollon | 0 | 1
16,02.01.2025,Anorthosis,Pafos,02.01.2025 | Anorthosis | Pafos | 0 | 2
15,23.12.2024,Achnas,APOEL,23.12.2024 | Achnas | APOEL | 2 | 2
15,22.12.2024,Omonia,Nea Salamis,22.12.2024 | Omonia | Nea Salamis | 3 | 0
15,22.12.2024,Pafos,AEK Larnaca,22.12.2024 | Pafos | AEK Larnaca | 0 | 1
15,22.12.2024,Omonia Aradippou,AEL Limassol,22.12.2024 | Omonia Aradippou | AEL Limassol | 2 | 2
15,21.12.2024,Apollon,Anorthosis,21.12.2024 | Apollon | Anorthosis | 2 | 0
15,21.12.2024,Karmiotissa,Paralimni,21.12.2024 | Karmiotissa | Paralimni | 2 | 0
15,21.12.2024,Omonia 29th May,Aris,21.12.2024 | Omonia 29th May | Aris | 0 | 3
14,16.12.2024,Nea Salamis,Pafos,16.12.2024 | Nea Salamis | Pafos | 0 | 2
14,15.12.2024,Achnas,Omonia,15.12.2024 | Achnas | Omonia | 1 | 0
14,15.12.2024,APOEL,Paralimni,15.12.2024 | APOEL | Paralimni | 2 | 0
14,15.12.2024,AEK Larnaca,Apollon,15.12.2024 | AEK Larnaca | Apollon | 4 | 0
14,14.12.2024,Anorthosis,Omonia Aradippou,14.12.2024 | Anorthosis | Omonia Aradippou | 3 | 0
14,14.12.2024,AEL Limassol,Omonia 29th May,14.12.2024 | AEL Limassol | Omonia 29th May | 1 | 1
14,13.12.2024,Aris,Karmiotissa,13.12.2024 | Aris | Karmiotissa | 1 | 1
13,08.12.2024,Nea Salamis,Apollon,08.12.2024 | Nea Salamis | Apollon | 1 | 0
13,08.12.2024,AEL Limassol,Karmiotissa,08.12.2024 | AEL Limassol | Karmiotissa | 4 | 0
13,08.12.2024,Achnas,Pafos,08.12.2024 | Achnas | Pafos | 0 | 2
13,07.12.2024,Anorthosis,Omonia 29th May,07.12.2024 | Anorthosis | Omonia 29th May | 2 | 0
