round,date,team_home,team_away,full_text
38,25.05.2025,Atalanta,Parma,25.05.2025 | Atalanta | Parma | 2 | 3
38,25.05.2025,Empoli,Verona,25.05.2025 | Empoli | Verona | 1 | 2
38,25.05.2025,Lazio,Lecce,25.05.2025 | Lazio | Lecce | 0 | 1
38,25.05.2025,Torino,AS Roma,25.05.2025 | Torino | AS Roma | 0 | 2
38,25.05.2025,Udinese,Fiorentina,25.05.2025 | Udinese | Fiorentina | 2 | 3
38,25.05.2025,Venezia,Juventus,25.05.2025 | Venezia | Juventus | 2 | 3
38,24.05.2025,AC Milan,Monza,24.05.2025 | AC Milan | Monza | 2 | 0
38,24.05.2025,Bologna,Genoa,24.05.2025 | Bologna | Genoa | 1 | 3
38,23.05.2025,Como,Inter,23.05.2025 | Como | Inter | 0 | 2
38,23.05.2025,Napoli,Cagliari,23.05.2025 | Napoli | Cagliari | 2 | 0
37,18.05.2025,AS Roma,AC Milan,18.05.2025 | AS Roma | AC Milan | 3 | 1
37,18.05.2025,Cagliari,Venezia,18.05.2025 | Cagliari | Venezia | 3 | 0
37,18.05.2025,Fiorentina,Bologna,18.05.2025 | Fiorentina | Bologna | 3 | 2
37,18.05.2025,Inter,Lazio,18.05.2025 | Inter | Lazio | 2 | 2
37,18.05.2025,Juventus,Udinese,18.05.2025 | Juventus | Udinese | 2 | 0
37,18.05.2025,Lecce,Torino,18.05.2025 | Lecce | Torino | 1 | 0
37,18.05.2025,Monza,Empoli,18.05.2025 | Monza | Empoli | 1 | 3
37,18.05.2025,Parma,Napoli,18.05.2025 | Parma | Napoli | 0 | 0
37,18.05.2025,Verona,Como,18.05.2025 | Verona | Como | 1 | 1
37,17.05.2025,Genoa,Atalanta,17.05.2025 | Genoa | Atalanta | 2 | 3
36,12.05.2025,Atalanta,AS Roma,12.05.2025 | Atalanta | AS Roma | 2 | 1
36,12.05.2025,Venezia,Fiorentina,12.05.2025 | Venezia | Fiorentina | 2 | 1
36,11.05.2025,Napoli,Genoa,11.05.2025 | Napoli | Genoa | 2 | 2
36,11.05.2025,Torino,Inter,11.05.2025 | Torino | Inter | 0 | 2
36,11.05.2025,Verona,Lecce,11.05.2025 | Verona | Lecce | 1 | 1
36,11.05.2025,Udinese,Monza,11.05.2025 | Udinese | Monza | 1 | 2
36,10.05.2025,Empoli,Parma,10.05.2025 | Empoli | Parma | 2 | 1
36,10.05.2025,Lazio,Juventus,10.05.2025 | Lazio | Juventus | 1 | 1
36,10.05.2025,Como,Cagliari,10.05.2025 | Como | Cagliari | 3 | 1
36,09.05.2025,AC Milan,Bologna,09.05.2025 | AC Milan | Bologna | 3 | 1
35,05.05.2025,Genoa,AC Milan,05.05.2025 | Genoa | AC Milan | 1 | 2
35,04.05.2025,Bologna,Juventus,04.05.2025 | Bologna | Juventus | 1 | 1
35,04.05.2025,AS Roma,Fiorentina,04.05.2025 | AS Roma | Fiorentina | 1 | 0
35,04.05.2025,Monza,Atalanta,04.05.2025 | Monza | Atalanta | 0 | 4
35,04.05.2025,Empoli,Lazio,04.05.2025 | Empoli | Lazio | 0 | 1
35,03.05.2025,Inter,Verona,03.05.2025 | Inter | Verona | 1 | 0
35,03.05.2025,Lecce,Napoli,03.05.2025 | Lecce | Napoli | 0 | 1
35,03.05.2025,Cagliari,Udinese,03.05.2025 | Cagliari | Udinese | 1 | 2
35,03.05.2025,Parma,Como,03.05.2025 | Parma | Como | 0 | 1
35,02.05.2025,Torino,Venezia,02.05.2025 | Torino | Venezia | 1 | 1
34,28.04.2025,Lazio,Parma,28.04.2025 | Lazio | Parma | 2 | 2
34,28.04.2025,Verona,Cagliari,28.04.2025 | Verona | Cagliari | 0 | 2
34,28.04.2025,Udinese,Bologna,28.04.2025 | Udinese | Bologna | 0 | 0
34,27.04.2025,Atalanta,Lecce,27.04.2025 | Atalanta | Lecce | 1 | 1
34,27.04.2025,Napoli,Torino,27.04.2025 | Napoli | Torino | 2 | 0
34,27.04.2025,Juventus,Monza,27.04.2025 | Juventus | Monza | 2 | 0
34,27.04.2025,Fiorentina,Empoli,27.04.2025 | Fiorentina | Empoli | 2 | 1
34,27.04.2025,Inter,AS Roma,27.04.2025 | Inter | AS Roma | 0 | 1
34,27.04.2025,Como,Genoa,27.04.2025 | Como | Genoa | 1 | 0
34,27.04.2025,Venezia,AC Milan,27.04.2025 | Venezia | AC Milan | 0 | 2
33,23.04.2025,Cagliari,Fiorentina,23.04.2025 | Cagliari | Fiorentina | 1 | 2
33,23.04.2025,Genoa,Lazio,23.04.2025 | Genoa | Lazio | 0 | 2
33,23.04.2025,Parma,Juventus,23.04.2025 | Parma | Juventus | 1 | 0
33,23.04.2025,Torino,Udinese,23.04.2025 | Torino | Udinese | 2 | 0
33,20.04.2025,AC Milan,Atalanta,20.04.2025 | AC Milan | Atalanta | 0 | 1
33,20.04.2025,Bologna,Inter,20.04.2025 | Bologna | Inter | 1 | 0
33,20.04.2025,Empoli,Venezia,20.04.2025 | Empoli | Venezia | 2 | 2
33,19.04.2025,AS Roma,Verona,19.04.2025 | AS Roma | Verona | 1 | 0
33,19.04.2025,Monza,Napoli,19.04.2025 | Monza | Napoli | 0 | 1
33,19.04.2025,Lecce,Como,19.04.2025 | Lecce | Como | 0 | 3
32,14.04.2025,Napoli,Empoli,14.04.2025 | Napoli | Empoli | 3 | 0
32,13.04.2025,Lazio,AS Roma,13.04.2025 | Lazio | AS Roma | 1 | 1
32,13.04.2025,Como,Torino,13.04.2025 | Como | Torino | 1 | 0
32,13.04.2025,Fiorentina,Parma,13.04.2025 | Fiorentina | Parma | 0 | 0
32,13.04.2025,Verona,Genoa,13.04.2025 | Verona | Genoa | 0 | 0
32,13.04.2025,Atalanta,Bologna,13.04.2025 | Atalanta | Bologna | 2 | 0
32,12.04.2025,Juventus,Lecce,12.04.2025 | Juventus | Lecce | 2 | 1
32,12.04.2025,Inter,Cagliari,12.04.2025 | Inter | Cagliari | 3 | 1
32,12.04.2025,Venezia,Monza,12.04.2025 | Venezia | Monza | 1 | 0
32,11.04.2025,Udinese,AC Milan,11.04.2025 | Udinese | AC Milan | 0 | 4
31,07.04.2025,Bologna,Napoli,07.04.2025 | Bologna | Napoli | 1 | 1
