round,date,team_home,team_away,full_text
nals,2025-07-14,Inter Toronto,Valour,14.07.2025 | Inter Toronto | Valour | 3 | 2
nals,2025-07-13,Pacific FC,HFX Wanderers,13.07.2025 | Pacific FC | HFX Wanderers | 3 | 2
nals,2025-07-12,Atl. Ottawa,Forge,12.07.2025 | Atl. Ottawa | Forge | 1 | 1
nals,2025-07-05,Forge,Vancouver FC,05.07.2025 | Forge | Vancouver FC | 2 | 1
nals,2025-07-01,HFX Wanderers,Valour,01.07.2025 | HFX Wanderers | Valour | 3 | 1
nals,2025-06-29,Forge,Inter Toronto,29.06.2025 | Forge | Inter Toronto | 2 | 2
nals,2025-06-29,Cavalry,Atl. Ottawa,29.06.2025 | Cavalry | Atl. Ottawa | 0 | 2
nals,2025-06-28,Pacific FC,Vancouver FC,28.06.2025 | Pacific FC | Vancouver FC | 4 | 4
nals,2025-06-23,Cavalry,Pacific FC,23.06.2025 | Cavalry | Pacific FC | 1 | 0
nals,2025-06-22,Valour,Forge,22.06.2025 | Valour | Forge | 0 | 5
nals,2025-06-22,Inter Toronto,Atl. Ottawa,22.06.2025 | Inter Toronto | Atl. Ottawa | 0 | 0
nals,2025-06-21,HFX Wanderers,Vancouver FC,21.06.2025 | HFX Wanderers | Vancouver FC | 1 | 0
nals,2025-06-16,Atl. Ottawa,Valour,16.06.2025 | Atl. Ottawa | Valour | 3 | 0
nals,2025-06-15,Vancouver FC,Forge,15.06.2025 | Vancouver FC | Forge | 0 | 2
nals,2025-06-15,Pacific FC,Inter Toronto,15.06.2025 | Pacific FC | Inter Toronto | 1 | 3
nals,2025-06-14,HFX Wanderers,Cavalry,14.06.2025 | HFX Wanderers | Cavalry | 1 | 1
nals,2025-06-09,Cavalry,Inter Toronto,09.06.2025 | Cavalry | Inter Toronto | 2 | 1
nals,2025-06-08,Forge,HFX Wanderers,08.06.2025 | Forge | HFX Wanderers | 2 | 1
nals,2025-06-08,Pacific FC,Atl. Ottawa,08.06.2025 | Pacific FC | Atl. Ottawa | 0 | 1
nals,2025-06-04,Valour,Vancouver FC,04.06.2025 | Valour | Vancouver FC | 3 | 1
nals,2025-06-02,Valour,Pacific FC,02.06.2025 | Valour | Pacific FC | 0 | 0
nals,2025-06-01,Inter Toronto,HFX Wanderers,01.06.2025 | Inter Toronto | HFX Wanderers | 2 | 0
nals,2025-05-31,Forge,Cavalry,31.05.2025 | Forge | Cavalry | 1 | 1
nals,2025-05-31,Vancouver FC,Atl. Ottawa,31.05.2025 | Vancouver FC | Atl. Ottawa | 2 | 2
nals,2025-05-25,Cavalry,Valour,25.05.2025 | Cavalry | Valour | 4 | 0
nals,2025-05-25,Inter Toronto,Vancouver FC,25.05.2025 | Inter Toronto | Vancouver FC | 1 | 0
nals,2025-05-24,Pacific FC,Forge,24.05.2025 | Pacific FC | Forge | 0 | 1
nals,2025-05-24,HFX Wanderers,Atl. Ottawa,24.05.2025 | HFX Wanderers | Atl. Ottawa | 2 | 0
nals,2025-05-18,Vancouver FC,HFX Wanderers,18.05.2025 | Vancouver FC | HFX Wanderers | 0 | 2
nals,2025-05-17,Cavalry,Pacific FC,17.05.2025 | Cavalry | Pacific FC | 4 | 0
nals,2025-05-17,Valour,Inter Toronto,17.05.2025 | Valour | Inter Toronto | 2 | 1
nals,2025-05-13,Forge,Atl. Ottawa,13.05.2025 | Forge | Atl. Ottawa | 2 | 2
nals,2025-05-11,Pacific FC,Inter Toronto,11.05.2025 | Pacific FC | Inter Toronto | 2 | 1
nals,2025-05-10,HFX Wanderers,Cavalry,10.05.2025 | HFX Wanderers | Cavalry | 0 | 3
nals,2025-05-10,Atl. Ottawa,Valour,10.05.2025 | Atl. Ottawa | Valour | 5 | 2
nals,2025-05-04,Valour,Vancouver FC,04.05.2025 | Valour | 2 | Vancouver FC | 1 | 3
nals,2025-05-03,HFX Wanderers,Forge,03.05.2025 | HFX Wanderers | Forge | 0 | 0
nals,2025-05-03,Atl. Ottawa,Pacific FC,03.05.2025 | Atl. Ottawa | Pacific FC | 3 | 1
nals,2025-05-03,Inter Toronto,Cavalry,03.05.2025 | Inter Toronto | Cavalry | 1 | 2
nals,2025-04-27,Inter Toronto,Forge,27.04.2025 | Inter Toronto | Forge | 2 | 2
nals,2025-04-27,Vancouver FC,Pacific FC,27.04.2025 | Vancouver FC | Pacific FC | 1 | 1
nals,2025-04-26,Cavalry,Atl. Ottawa,26.04.2025 | Cavalry | Atl. Ottawa | 1 | 3
nals,2025-04-26,Valour,HFX Wanderers,26.04.2025 | Valour | HFX Wanderers | 0 | 1
nals,2025-04-20,Forge,Valour,20.04.2025 | Forge | Valour | 1 | 1
nals,2025-04-19,HFX Wanderers,Pacific FC,19.04.2025 | HFX Wanderers | Pacific FC | 3 | 1
nals,2025-04-19,Atl. Ottawa,Inter Toronto,19.04.2025 | Atl. Ottawa | Inter Toronto | 3 | 2
nals,2025-04-19,Cavalry,Vancouver FC,19.04.2025 | Cavalry | Vancouver FC | 1 | 1
nals,2025-04-14,Vancouver FC,Atl. Ottawa,14.04.2025 | Vancouver FC | Atl. Ottawa | 1 | 4
nals,2025-04-13,Inter Toronto,HFX Wanderers,13.04.2025 | Inter Toronto | HFX Wanderers | 1 | 2
nals,2025-04-12,Pacific FC,Forge,12.04.2025 | Pacific FC | Forge | 0 | 2
nals,2025-04-07,Vancouver FC,Inter Toronto,07.04.2025 | Vancouver FC | Inter Toronto | 0 | 2
nals,2025-04-06,Pacific FC,Valour,06.04.2025 | Pacific FC | Valour | 2 | 0
nals,2025-04-05,Forge,Cavalry,05.04.2025 | Forge | Cavalry | 1 | 0
nals,2025-04-05,Atl. Ottawa,HFX Wanderers,05.04.2025 | Atl. Ottawa | HFX Wanderers | 2 | 2
