round,date,team_home,team_away,full_text
11,2025-01-31,El Gouna,Haras El Hodood,31.01.2025 | El Gouna | Haras El Hodood | 0 | 1
11,2025-01-31,El Ismaily,El Gaish,31.01.2025 | El Ismaily | El Gaish | 1 | 2
10,2025-01-28,Smouha,ZED,28.01.2025 | Smouha | ZED | 2 | 1
10,2025-01-28,National Bank Egypt,Petrojet,28.01.2025 | National Bank Egypt | Petrojet | 0 | 2
10,2025-01-27,Al Masry,Enppi,27.01.2025 | Al Masry | Enppi | 2 | 1
10,2025-01-27,Haras El Hodood,Modern Sport,27.01.2025 | Haras El Hodood | Modern Sport | 1 | 0
10,2025-01-27,Zamalek,El Gouna,27.01.2025 | Zamalek | El Gouna | 4 | 1
10,2025-01-26,Al Ahly,Pyramids,26.01.2025 | Al Ahly | Pyramids | 2 | 2
10,2025-01-26,Ghazl El Mahallah,Ceramica Cleopatra,26.01.2025 | Ghazl El Mahallah | Ceramica Cleopatra | 0 | 1
10,2025-01-26,Al Ittihad,El Ismaily,26.01.2025 | Al Ittihad | El Ismaily | 1 | 0
10,2025-01-26,El Gaish,Pharco,26.01.2025 | El Gaish | Pharco | 0 | 0
9,2025-01-23,Modern Sport,Zamalek,23.01.2025 | Modern Sport | Zamalek | 1 | 0
9,2025-01-23,Petrojet,Al Masry,23.01.2025 | Petrojet | Al Masry | 2 | 1
9,2025-01-22,Ceramica Cleopatra,Al Ittihad,22.01.2025 | Ceramica Cleopatra | Al Ittihad | 1 | 1
9,2025-01-22,ZED,Pyramids,22.01.2025 | ZED | Pyramids | 0 | 1
9,2025-01-22,Pharco,Al Ahly,22.01.2025 | Pharco | Al Ahly | 1 | 1
9,2025-01-21,El Ismaily,Smouha,21.01.2025 | El Ismaily | Smouha | 1 | 0
9,2025-01-21,Enppi,El Gaish,21.01.2025 | Enppi | El Gaish | 0 | 1
9,2025-01-21,El Gouna,National Bank Egypt,21.01.2025 | El Gouna | National Bank Egypt | 2 | 1 | 2
9,2025-01-21,Ghazl El Mahallah,Haras El Hodood,21.01.2025 | Ghazl El Mahallah | Haras El Hodood | 0 | 1
8,2025-01-16,Al Masry,Pharco,16.01.2025 | Al Masry | Pharco | 1 | 0
8,2025-01-16,Zamalek,Haras El Hodood,16.01.2025 | Zamalek | Haras El Hodood | 3 | 2
8,2025-01-15,Al Ahly,El Gouna,15.01.2025 | Al Ahly | El Gouna | 2 | 0
8,2025-01-15,Pyramids,Ghazl El Mahallah,15.01.2025 | Pyramids | Ghazl El Mahallah | 3 | 0
8,2025-01-12,Smouha,Modern Sport,12.01.2025 | Smouha | Modern Sport | 1 | 0
8,2025-01-11,Al Ittihad,ZED,11.01.2025 | Al Ittihad | ZED | 0 | 1
8,2025-01-11,National Bank Egypt,El Ismaily,11.01.2025 | National Bank Egypt | El Ismaily | 1 | 0
8,2025-01-10,El Gaish,Ceramica Cleopatra,10.01.2025 | El Gaish | Ceramica Cleopatra | 0 | 1
8,2025-01-10,Petrojet,Enppi,10.01.2025 | Petrojet | Enppi | 0 | 0
5,2025-01-07,Al Ahly,Smouha,07.01.2025 | Al Ahly | Smouha | 2 | 0
7,2025-01-01,Ghazl El Mahallah,National Bank Egypt,01.01.2025 | Ghazl El Mahallah | National Bank Egypt | 0 | 1
7,2025-01-01,Awrd,Modern Sport,01.01.2025 | Awrd | Modern Sport | El Ismaily | 0 | 3
