round,date,team_home,team_away,full_text
23,2025-08-02,Dep. Cuenca,Macara,02.08.2025 | Dep. Cuenca | Macara | 1 | 1
22,2025-07-28,Dep. Cuenca,Ind. del Valle,28.07.2025 | Dep. Cuenca | Ind. del Valle | 0 | 3
22,2025-07-27,Macara,U. Catolica,27.07.2025 | Macara | U. Catolica | 1 | 4
22,2025-07-27,Mushuc Runa,Tecnico U.,27.07.2025 | Mushuc Runa | Tecnico U. | 0 | 1
22,2025-07-27,Vinotinto,Orense,27.07.2025 | Vinotinto | Orense | 0 | 1
22,2025-07-26,Manta,Emelec,26.07.2025 | Manta | Emelec | 2 | 4
22,2025-07-26,Aucas,Delfin,26.07.2025 | Aucas | Delfin | 2 | 1
22,2025-07-26,EL Nacional,Libertad,26.07.2025 | EL Nacional | Libertad | 2 | 2
22,2025-07-25,Barcelona SC,LDU Quito,25.07.2025 | Barcelona SC | LDU Quito | 0 | 1
21,2025-07-22,Libertad,Manta,22.07.2025 | Libertad | Manta | 1 | 0
21,2025-07-21,LDU Quito,Dep. Cuenca,21.07.2025 | LDU Quito | Dep. Cuenca | 2 | 2
21,2025-07-20,Emelec,Mushuc Runa,20.07.2025 | Emelec | Mushuc Runa | 1 | 0
21,2025-07-20,Tecnico U.,Macara,20.07.2025 | Tecnico U. | Macara | 1 | 0
21,2025-07-20,Delfin,Barcelona SC,20.07.2025 | Delfin | Barcelona SC | 0 | 1
21,2025-07-19,Orense,EL Nacional,19.07.2025 | Orense | EL Nacional | 1 | 1
21,2025-07-19,U. Catolica,Vinotinto,19.07.2025 | U. Catolica | Vinotinto | 3 | 0
21,2025-07-19,Ind. del Valle,Aucas,19.07.2025 | Ind. del Valle | Aucas | 2 | 1
20,2025-07-15,Aucas,EL Nacional,15.07.2025 | Aucas | EL Nacional | 1 | 0
20,2025-07-14,Dep. Cuenca,Delfin,14.07.2025 | Dep. Cuenca | Delfin | 1 | 1
20,2025-07-13,Orense,Libertad,13.07.2025 | Orense | Libertad | 0 | 1
20,2025-07-13,Vinotinto,Mushuc Runa,13.07.2025 | Vinotinto | Mushuc Runa | 1 | 1
20,2025-07-13,Barcelona SC,Tecnico U.,13.07.2025 | Barcelona SC | Tecnico U. | 1 | 1
20,2025-07-12,LDU Quito,Emelec,12.07.2025 | LDU Quito | Emelec | 2 | 0
20,2025-07-12,Manta,U. Catolica,12.07.2025 | Manta | U. Catolica | 4 | 2
20,2025-07-12,Macara,Ind. del Valle,12.07.2025 | Macara | Ind. del Valle | 1 | 2
19,2025-07-08,Tecnico U.,Orense,08.07.2025 | Tecnico U. | Orense | 1 | 2
19,2025-07-07,Delfin,LDU Quito,07.07.2025 | Delfin | LDU Quito | 0 | 4
19,2025-07-06,EL Nacional,Manta,06.07.2025 | EL Nacional | Manta | 1 | 0
19,2025-07-06,Aucas,Macara,06.07.2025 | Aucas | Macara | 1 | 4
19,2025-07-06,Ind. del Valle,Barcelona SC,06.07.2025 | Ind. del Valle | Barcelona SC | 1 | 1
19,2025-07-05,Emelec,Vinotinto,05.07.2025 | Emelec | Vinotinto | 2 | 0
19,2025-07-05,Mushuc Runa,U. Catolica,05.07.2025 | Mushuc Runa | U. Catolica | 1 | 1
19,2025-07-05,Libertad,Dep. Cuenca,05.07.2025 | Libertad | Dep. Cuenca | 2 | 1
18,2025-07-01,Vinotinto,Aucas,01.07.2025 | Vinotinto | Aucas | 0 | 1
18,2025-06-30,Macara,Emelec,30.06.2025 | Macara | Emelec | 1 | 1
18,2025-06-29,U. Catolica,Ind. del Valle,29.06.2025 | U. Catolica | Ind. del Valle | 0 | 3
18,2025-06-29,Tecnico U.,EL Nacional,29.06.2025 | Tecnico U. | EL Nacional | 0 | 0
18,2025-06-29,Orense,LDU Quito,29.06.2025 | Orense | LDU Quito | 2 | 1
18,2025-06-28,Barcelona SC,Libertad,28.06.2025 | Barcelona SC | Libertad | 3 | 3
18,2025-06-28,Delfin,Manta,28.06.2025 | Delfin | Manta | 2 | 0
18,2025-06-28,Dep. Cuenca,Mushuc Runa,28.06.2025 | Dep. Cuenca | Mushuc Runa | 1 | 0
16,2025-06-26,U. Catolica,Emelec,26.06.2025 | U. Catolica | 2 | Emelec | 1 | 1
17,2025-06-24,Manta,Orense,24.06.2025 | Manta | Orense | 0 | 0
17,2025-06-23,Mushuc Runa,Barcelona SC,23.06.2025 | Mushuc Runa | Barcelona SC | 0 | 5
17,2025-06-22,Aucas,Dep. Cuenca,22.06.2025 | Aucas | Dep. Cuenca | 1 | 3
17,2025-06-22,LDU Quito,Ind. del Valle,22.06.2025 | LDU Quito | Ind. del Valle | 1 | 1
17,2025-06-22,Macara,Vinotinto,22.06.2025 | Macara | Vinotinto | 1 | 0
17,2025-06-21,Emelec,Delfin,21.06.2025 | Emelec | Delfin | 2 | 2
17,2025-06-21,EL Nacional,U. Catolica,21.06.2025 | EL Nacional | U. Catolica | 0 | 3
17,2025-06-21,Libertad,Tecnico U.,21.06.2025 | Libertad | Tecnico U. | 4 | 1
7,2025-06-19,LDU Quito,Barcelona SC,19.06.2025 | LDU Quito | Barcelona SC | 3 | 1
16,2025-06-17,Orense,Macara,17.06.2025 | Orense | Macara | 1 | 0
