round,date,team_home,team_away,full_text
6,2025-08-31,Plaza Amador,San Francisco,31.08.2025 | Plaza Amador | San Francisco | 2 | 2
6,2025-08-31,Independiente,Alianza,31.08.2025 | Independiente | Alianza | 2 | 2
6,2025-08-30,Tauro,Deportivo Universitario,30.08.2025 | Tauro | Deportivo Universitario | 1 | 0
5,2025-08-19,Alianza,UMECIT,19.08.2025 | Alianza | UMECIT | 2 | 0
5,2025-08-18,Independiente,Atl. Nacional,18.08.2025 | Independiente | Atl. Nacional | 3 | 3
5,2025-08-17,Herrera,Deportivo Universitario,17.08.2025 | Herrera | Deportivo Universitario | 0 | 0
5,2025-08-17,Plaza Amador,Miguelito,17.08.2025 | Plaza Amador | Miguelito | 2 | 0
5,2025-08-17,Veraguas,San Francisco,17.08.2025 | Veraguas | San Francisco | 2 | 3
5,2025-08-16,Tauro,Arabe Unido,16.08.2025 | Tauro | Arabe Unido | 1 | 1
4,2025-08-12,Veraguas,Independiente,12.08.2025 | Awrd | Veraguas | Independiente | 0 | 1
4,2025-08-11,Arabe Unido,Miguelito,11.08.2025 | Arabe Unido | Miguelito | 0 | 0
4,2025-08-10,Herrera,San Francisco,10.08.2025 | Herrera | San Francisco | 0 | 1
4,2025-08-10,Tauro,UMECIT,10.08.2025 | Tauro | UMECIT | 1 | 1
4,2025-08-10,Deportivo Universitario,Atl. Nacional,10.08.2025 | Deportivo Universitario | Atl. Nacional | 2 | 2
4,2025-08-09,Alianza,Plaza Amador,09.08.2025 | Alianza | Plaza Amador | 2 | 3
3,2025-08-05,UMECIT,Plaza Amador,05.08.2025 | UMECIT | Plaza Amador | 0 | 2
3,2025-08-04,Miguelito,Tauro,04.08.2025 | Miguelito | Tauro | 2 | 0
3,2025-08-03,Atl. Nacional,Herrera,03.08.2025 | Atl. Nacional | Herrera | 1 | 1
3,2025-08-03,Arabe Unido,Alianza,03.08.2025 | Arabe Unido | Alianza | 1 | 1
3,2025-08-03,Deportivo Universitario,Veraguas,03.08.2025 | Deportivo Universitario | Veraguas | 1 | 1
3,2025-08-02,San Francisco,Independiente,02.08.2025 | San Francisco | Independiente | 3 | 2
2,2025-07-29,UMECIT,Arabe Unido,29.07.2025 | UMECIT | Arabe Unido | 1 | 0
2,2025-07-28,Alianza,Miguelito,28.07.2025 | Alianza | Miguelito | 2 | 1
2,2025-07-27,Atl. Nacional,Veraguas,27.07.2025 | Atl. Nacional | Veraguas | 0 | 2
2,2025-07-27,Plaza Amador,Tauro,27.07.2025 | Plaza Amador | Tauro | 3 | 1
2,2025-07-27,Independiente,Herrera,27.07.2025 | Independiente | Herrera | 3 | 0
2,2025-07-26,San Francisco,Deportivo Universitario,26.07.2025 | San Francisco | Deportivo Universitario | 1 | 2
1,2025-07-22,Miguelito,UMECIT,22.07.2025 | Miguelito | UMECIT | 0 | 1
1,2025-07-21,Tauro,Alianza,21.07.2025 | Tauro | Alianza | 2 | 1
1,2025-07-20,Atl. Nacional,San Francisco,20.07.2025 | Atl. Nacional | San Francisco | 1 | 3
1,2025-07-20,Arabe Unido,Plaza Amador,20.07.2025 | Arabe Unido | Plaza Amador | 1 | 4
1,2025-07-20,Deportivo Universitario,Independiente,20.07.2025 | Deportivo Universitario | Independiente | 3 | 2
1,2025-07-19,Veraguas,Herrera,19.07.2025 | Veraguas | Herrera | 4 | 1
