round,date,team_home,team_away,full_text
17,2025-10-25,Fortaleza,Dep. Pasto,25.10.2025 | Fortaleza | Dep. Pasto | 2 | 0
17,2025-10-24,Alianza,Inter Bogotá,24.10.2025 | Alianza | Inter Bogotá | 2 | 0
16,2025-10-22,Millonarios,Bucaramanga,22.10.2025 | Millonarios | Bucaramanga | 1 | 1
14,2025-10-21,Ind. Medellin,Santa Fe,21.10.2025 | Ind. Medellin | Santa Fe | 1 | 1
16,2025-10-21,Inter Bogotá,Deportes Tolima,21.10.2025 | Inter Bogotá | Deportes Tolima | 0 | 2
16,2025-10-19,Llaneros,Once Caldas,19.10.2025 | Llaneros | Once Caldas | 2 | 0
16,2025-10-19,Dep. Cali,America De Cali,19.10.2025 | Dep. Cali | America De Cali | 0 | 2
16,2025-10-19,Junior,Pereira,19.10.2025 | Junior | Pereira | 3 | 2
16,2025-10-18,Aguilas,Alianza,18.10.2025 | Aguilas | Alianza | 1 | 0
16,2025-10-18,Dep. Pasto,Atl. Nacional,18.10.2025 | Dep. Pasto | Atl. Nacional | 2 | 2
16,2025-10-18,Chico,Santa Fe,18.10.2025 | Chico | Santa Fe | 0 | 0
16,2025-10-18,Ind. Medellin,Fortaleza,18.10.2025 | Ind. Medellin | Fortaleza | 3 | 1
16,2025-10-18,U. Magdalena,Envigado,18.10.2025 | U. Magdalena | Envigado | 3 | 1
15,2025-10-16,Pereira,Millonarios,16.10.2025 | Pereira | Millonarios | 3 | 2
15,2025-10-15,Atl. Nacional,Dep. Cali,15.10.2025 | Atl. Nacional | Dep. Cali | 2 | 1
15,2025-10-14,Fortaleza,Chico,14.10.2025 | Fortaleza | Chico | 1 | 0
15,2025-10-14,Once Caldas,Ind. Medellin,14.10.2025 | Once Caldas | Ind. Medellin | 1 | 5
15,2025-10-13,Aguilas,Dep. Pasto,13.10.2025 | Aguilas | Dep. Pasto | 2 | 2
15,2025-10-13,Bucaramanga,U. Magdalena,13.10.2025 | Bucaramanga | U. Magdalena | 1 | 0
15,2025-10-12,Alianza,Junior,12.10.2025 | Alianza | Junior | 0 | 1
15,2025-10-12,Santa Fe,Llaneros,12.10.2025 | Santa Fe | Llaneros | 1 | 3
15,2025-10-12,America De Cali,Inter Bogotá,12.10.2025 | America De Cali | Inter Bogotá | 3 | 2
15,2025-10-11,Deportes Tolima,Envigado,11.10.2025 | Deportes Tolima | Envigado | 1 | 2
11,2025-10-08,Aguilas,Ind. Medellin,08.10.2025 | Aguilas | Ind. Medellin | 2 | 1
14,2025-10-08,Millonarios,America De Cali,08.10.2025 | Millonarios | America De Cali | 2 | 1
14,2025-10-07,Inter Bogotá,Once Caldas,07.10.2025 | Inter Bogotá | Once Caldas | 0 | 1
14,2025-10-06,Chico,Atl. Nacional,06.10.2025 | Chico | Atl. Nacional | 1 | 1
14,2025-10-06,Junior,Deportes Tolima,06.10.2025 | Junior | Deportes Tolima | 0 | 1
14,2025-10-05,Dep. Pasto,Alianza,05.10.2025 | Dep. Pasto | Alianza | 3 | 3
14,2025-10-05,Llaneros,Fortaleza,05.10.2025 | Llaneros | Fortaleza | 0 | 0
14,2025-10-04,U. Magdalena,Aguilas,04.10.2025 | U. Magdalena | 2 | Aguilas | 3 | 2
14,2025-10-04,Envigado,Bucaramanga,04.10.2025 | Envigado | Bucaramanga | 1 | 2
14,2025-10-04,Dep. Cali,Pereira,04.10.2025 | Dep. Cali | Pereira | 1 | 0
13,2025-09-29,Junior,Dep. Pasto,29.09.2025 | Junior | Dep. Pasto | 2 | 0
13,2025-09-29,Santa Fe,Inter Bogotá,29.09.2025 | Santa Fe | Inter Bogotá | 3 | 0
13,2025-09-28,Aguilas,Dep. Cali,28.09.2025 | Aguilas | Dep. Cali | 3 | 1
13,2025-09-28,America De Cali,Envigado,28.09.2025 | America De Cali | Envigado | 1 | 1
13,2025-09-28,Atl. Nacional,Millonarios,28.09.2025 | Atl. Nacional | Millonarios | 2 | 0
13,2025-09-28,Deportes Tolima,Ind. Medellin,28.09.2025 | Deportes Tolima | Ind. Medellin | 2 | 3
13,2025-09-27,Alianza,Llaneros,27.09.2025 | Alianza | Llaneros | 3 | 1
13,2025-09-27,Pereira,U. Magdalena,27.09.2025 | Pereira | U. Magdalena | 2 | 2
13,2025-09-27,Fortaleza,Bucaramanga,27.09.2025 | Fortaleza | Bucaramanga | 2 | 1
13,2025-09-27,Once Caldas,Chico,27.09.2025 | Once Caldas | Chico | 5 | 2
3,2025-09-25,Dep. Pasto,America De Cali,25.09.2025 | Dep. Pasto | America De Cali | 0 | 2
12,2025-09-22,Chico,Pereira,22.09.2025 | Chico | Pereira | 1 | 1
12,2025-09-22,Ind. Medellin,Junior,22.09.2025 | Ind. Medellin | Junior | 2 | 2
