round,date,team_home,team_away,full_text
12,03.11.2024,Austria Vienna,BW Linz,03.11.2024 | Austria Vienna | BW Linz | 2 | 1
12,03.11.2024,A. Klagenfurt,Wolfsberger AC,03.11.2024 | A. Klagenfurt | Wolfsberger AC | 2 | 1
12,03.11.2024,Tirol,Altach,03.11.2024 | Tirol | Altach | 1 | 0
12,02.11.2024,LASK,Hartberg,02.11.2024 | LASK | Hartberg | 1 | 1
12,02.11.2024,Salzburg,Grazer AK,02.11.2024 | Salzburg | Grazer AK | 0 | 0
12,02.11.2024,Sturm Graz,SK Rapid,02.11.2024 | Sturm Graz | SK Rapid | 1 | 1
11,27.10.2024,LASK,Sturm Graz,27.10.2024 | LASK | Sturm Graz | 1 | 2
11,27.10.2024,Grazer AK,SK Rapid,27.10.2024 | Grazer AK | SK Rapid | 1 | 1
11,27.10.2024,Wolfsberger AC,Salzburg,27.10.2024 | Wolfsberger AC | Salzburg | 0 | 0
11,26.10.2024,Altach,A. Klagenfurt,26.10.2024 | Altach | A. Klagenfurt | 2 | 2
11,26.10.2024,Austria Vienna,Tirol,26.10.2024 | Austria Vienna | Tirol | 3 | 0
11,26.10.2024,Hartberg,BW Linz,26.10.2024 | Hartberg | BW Linz | 2 | 1
10,20.10.2024,SK Rapid,Hartberg,20.10.2024 | SK Rapid | Hartberg | 2 | 1
10,20.10.2024,A. Klagenfurt,Austria Vienna,20.10.2024 | A. Klagenfurt | Austria Vienna | 0 | 1
10,20.10.2024,Tirol,LASK,20.10.2024 | Tirol | LASK | 1 | 2
10,19.10.2024,BW Linz,Wolfsberger AC,19.10.2024 | BW Linz | Wolfsberger AC | 0 | 1
10,19.10.2024,Salzburg,Altach,19.10.2024 | Salzburg | Altach | 2 | 1
10,19.10.2024,Sturm Graz,Grazer AK,19.10.2024 | Sturm Graz | Grazer AK | 5 | 2
9,06.10.2024,Sturm Graz,Salzburg,06.10.2024 | Sturm Graz | Salzburg | 5 | 0
9,06.10.2024,Altach,SK Rapid,06.10.2024 | Altach | SK Rapid | 0 | 1
9,06.10.2024,LASK,A. Klagenfurt,06.10.2024 | LASK | A. Klagenfurt | 4 | 0
9,05.10.2024,Austria Vienna,Grazer AK,05.10.2024 | Austria Vienna | Grazer AK | 2 | 1
9,05.10.2024,Tirol,BW Linz,05.10.2024 | Tirol | BW Linz | 1 | 1
9,05.10.2024,Wolfsberger AC,Hartberg,05.10.2024 | Wolfsberger AC | Hartberg | 2 | 3
8,29.09.2024,Grazer AK,A. Klagenfurt,29.09.2024 | Grazer AK | A. Klagenfurt | 0 | 1
8,29.09.2024,Hartberg,Altach,29.09.2024 | Hartberg | Altach | 2 | 0
8,29.09.2024,Wolfsberger AC,Tirol,29.09.2024 | Wolfsberger AC | Tirol | 1 | 3
8,28.09.2024,BW Linz,Sturm Graz,28.09.2024 | BW Linz | Sturm Graz | 1 | 2
8,28.09.2024,Salzburg,Austria Vienna,28.09.2024 | Salzburg | Austria Vienna | 2 | 0
8,28.09.2024,SK Rapid,LASK,28.09.2024 | SK Rapid | LASK | 1 | 1
6,26.09.2024,Hartberg,Tirol,26.09.2024 | Hartberg | Tirol | 1 | 0
6,25.09.2024,Austria Vienna,Sturm Graz,25.09.2024 | Austria Vienna | Sturm Graz | 2 | 2 | 2
7,22.09.2024,SK Rapid,Austria Vienna,22.09.2024 | SK Rapid | Austria Vienna | 2 | 1
7,22.09.2024,Sturm Graz,Wolfsberger AC,22.09.2024 | Sturm Graz | Wolfsberger AC | 0 | 3
7,22.09.2024,Tirol,Salzburg,22.09.2024 | Tirol | Salzburg | 0 | 0
7,21.09.2024,A. Klagenfurt,Hartberg,21.09.2024 | A. Klagenfurt | Hartberg | 2 | 2
7,21.09.2024,Altach,BW Linz,21.09.2024 | Altach | BW Linz | 0 | 1
7,21.09.2024,LASK,Grazer AK,21.09.2024 | LASK | Grazer AK | 4 | 2
6,15.09.2024,Grazer AK,Altach,15.09.2024 | Grazer AK | Altach | 1 | 1
6,14.09.2024,BW Linz,LASK,14.09.2024 | BW Linz | LASK | 1 | 0
6,14.09.2024,Wolfsberger AC,SK Rapid,14.09.2024 | Wolfsberger AC | SK Rapid | 1 | 1
5,01.09.2024,Altach,Austria Vienna,01.09.2024 | Altach | Austria Vienna | 1 | 1
5,01.09.2024,LASK,Wolfsberger AC,01.09.2024 | LASK | Wolfsberger AC | 1 | 5
5,01.09.2024,SK Rapid,Salzburg,01.09.2024 | SK Rapid | Salzburg | 3 | 2
5,31.08.2024,Sturm Graz,Tirol,31.08.2024 | Sturm Graz | Tirol | 4 | 2
5,31.08.2024,A. Klagenfurt,BW Linz,31.08.2024 | A. Klagenfurt | BW Linz | 3 | 1
5,31.08.2024,Hartberg,Grazer AK,31.08.2024 | Hartberg | Grazer AK | 1 | 1
4,25.08.2024,Austria Vienna,LASK,25.08.2024 | Austria Vienna | LASK | 2 | 1
4,25.08.2024,BW Linz,SK Rapid,25.08.2024 | BW Linz | SK Rapid | 3 | 0
4,25.08.2024,Wolfsberger AC,Grazer AK,25.08.2024 | Wolfsberger AC | Grazer AK | 4 | 2
4,24.08.2024,Sturm Graz,Altach,24.08.2024 | Sturm Graz | Altach | 2 | 1
4,24.08.2024,Tirol,A. Klagenfurt,24.08.2024 | Tirol | A. Klagenfurt | 0 | 1
3,18.08.2024,Altach,Wolfsberger AC,18.08.2024 | Altach | Wolfsberger AC | 2 | 0
3,18.08.2024,Hartberg,Austria Vienna,18.08.2024 | Hartberg | Austria Vienna | 1 | 1
3,18.08.2024,SK Rapid,Tirol,18.08.2024 | SK Rapid | Tirol | 2 | 0
3,17.08.2024,LASK,Salzburg,17.08.2024 | LASK | Salzburg | 0 | 1
3,17.08.2024,A. Klagenfurt,Sturm Graz,17.08.2024 | A. Klagenfurt | Sturm Graz | 0 | 2
3,17.08.2024,Grazer AK,BW Linz,17.08.2024 | Grazer AK | BW Linz | 2 | 2
2,11.08.2024,A. Klagenfurt,SK Rapid,11.08.2024 | A. Klagenfurt | SK Rapid | 1 | 1
2,11.08.2024,Austria Vienna,Wolfsberger AC,11.08.2024 | Austria Vienna | Wolfsberger AC | 3 | 1
2,11.08.2024,Sturm Graz,Hartberg,11.08.2024 | Sturm Graz | Hartberg | 2 | 0
2,10.08.2024,Salzburg,BW Linz,10.08.2024 | Salzburg | BW Linz | 5 | 1
2,10.08.2024,LASK,Altach,10.08.2024 | LASK | Altach | 1 | 2
2,10.08.2024,Tirol,Grazer AK,10.08.2024 | Tirol | Grazer AK | 0 | 0
1,04.08.2024,BW Linz,Austria Vienna,04.08.2024 | BW Linz | Austria Vienna | 1 | 0
1,04.08.2024,SK Rapid,Sturm Graz,04.08.2024 | SK Rapid | Sturm Graz | 1 | 0
1,03.08.2024,Wolfsberger AC,A. Klagenfurt,03.08.2024 | Wolfsberger AC | A. Klagenfurt | 4 | 1
1,03.08.2024,Altach,Tirol,03.08.2024 | Altach | Tirol | 1 | 2
1,03.08.2024,Hartberg,LASK,03.08.2024 | Hartberg | LASK | 1 | 2
1,02.08.2024,Grazer AK,Salzburg,02.08.2024 | Grazer AK | Salzburg | 2 | 3
