round,date,team_home,team_away,full_text
12,02.11.2024,Lok. Zagreb,Slaven Belupo,02.11.2024 | Lok. Zagreb | Slaven Belupo | 0 | 1
12,01.11.2024,Sibenik,Din. Zagreb,01.11.2024 | Sibenik | Din. Zagreb | 0 | 4
11,27.10.2024,Gorica,Istra 1961,27.10.2024 | Gorica | Istra 1961 | 1 | 0
11,27.10.2024,Din. Zagreb,Osijek,27.10.2024 | Din. Zagreb | Osijek | 2 | 4
11,26.10.2024,Rijeka,Varazdin,26.10.2024 | Rijeka | Varazdin | 1 | 1
11,26.10.2024,Hajduk Split,Lok. Zagreb,26.10.2024 | Hajduk Split | Lok. Zagreb | 2 | 1
11,25.10.2024,Slaven Belupo,Sibenik,25.10.2024 | Slaven Belupo | Sibenik | 2 | 2
10,20.10.2024,Varazdin,Gorica,20.10.2024 | Varazdin | Gorica | 2 | 1
10,20.10.2024,Slaven Belupo,Hajduk Split,20.10.2024 | Slaven Belupo | Hajduk Split | 0 | 2
10,19.10.2024,Istra 1961,Din. Zagreb,19.10.2024 | Istra 1961 | Din. Zagreb | 2 | 2
10,19.10.2024,Sibenik,Osijek,19.10.2024 | Sibenik | Osijek | 1 | 3
10,18.10.2024,Lok. Zagreb,Rijeka,18.10.2024 | Lok. Zagreb | Rijeka | 2 | 2
9,06.10.2024,Hajduk Split,Sibenik,06.10.2024 | Hajduk Split | Sibenik | 4 | 0
9,06.10.2024,Varazdin,Din. Zagreb,06.10.2024 | Varazdin | Din. Zagreb | 0 | 1
9,05.10.2024,Slaven Belupo,Rijeka,05.10.2024 | Slaven Belupo | Rijeka | 0 | 0
9,05.10.2024,Lok. Zagreb,Gorica,05.10.2024 | Lok. Zagreb | Gorica | 2 | 0
9,04.10.2024,Istra 1961,Osijek,04.10.2024 | Istra 1961 | Osijek | 2 | 1
8,30.09.2024,Gorica,Slaven Belupo,30.09.2024 | Gorica | Slaven Belupo | 2 | 1
8,29.09.2024,Rijeka,Hajduk Split,29.09.2024 | Rijeka | Hajduk Split | 0 | 0
