round,date,team_home,team_away,full_text
7,2025-03-24,Wanderers,Miramar,24.03.2025 | Wanderers | Miramar | 1 | 2
7,2025-03-23,CA Cerro,Danubio,23.03.2025 | CA Cerro | Danubio | 1 | 1
7,2025-03-23,Progreso,River Plate,23.03.2025 | Progreso | River Plate | 2 | 1
7,2025-03-23,Defensor Sp.,Cerro Largo,23.03.2025 | Defensor Sp. | Cerro Largo | 0 | 0
7,2025-03-22,Nacional,Plaza Colonia,22.03.2025 | Nacional | Plaza Colonia | 1 | 1
7,2025-03-22,Boston River,Racing Montevideo,22.03.2025 | Boston River | Racing Montevideo | 1 | 3
7,2025-03-21,Penarol,Liverpool M.,21.03.2025 | Penarol | Liverpool M. | 0 | 3
7,2025-03-20,Montevideo City,Juventud,20.03.2025 | Montevideo City | Juventud | 2 | 4
6,2025-03-18,River Plate,Boston River,18.03.2025 | River Plate | Boston River | 0 | 2
6,2025-03-17,Cerro Largo,CA Cerro,17.03.2025 | Cerro Largo | CA Cerro | 0 | 0
6,2025-03-16,Racing Montevideo,Nacional,16.03.2025 | Racing Montevideo | Nacional | 0 | 1
6,2025-03-16,Juventud,Defensor Sp.,16.03.2025 | Juventud | Defensor Sp. | 2 | 1
6,2025-03-16,Danubio,Wanderers,16.03.2025 | Danubio | Wanderers | 2 | 2
6,2025-03-16,Miramar,Progreso,16.03.2025 | Miramar | Progreso | 1 | 1
6,2025-03-15,Plaza Colonia,Penarol,15.03.2025 | Plaza Colonia | Penarol | 1 | 0
6,2025-03-15,Liverpool M.,Montevideo City,15.03.2025 | Liverpool M. | 3 | Montevideo City | 2 | 4 | 1
5,2025-03-11,Wanderers,Cerro Largo,11.03.2025 | Wanderers | Cerro Largo | 3 | 0
5,2025-03-10,Miramar,Danubio,10.03.2025 | Miramar | Danubio | 1 | 0
5,2025-03-09,Penarol,Racing Montevideo,09.03.2025 | Penarol | Racing Montevideo | 0 | 2
5,2025-03-09,Progreso,Boston River,09.03.2025 | Progreso | Boston River | 2 | 2
5,2025-03-09,Nacional,River Plate,09.03.2025 | Nacional | River Plate | 3 | 3
5,2025-03-08,CA Cerro,Juventud,08.03.2025 | CA Cerro | Juventud | 2 | 1
5,2025-03-07,Defensor Sp.,Liverpool M.,07.03.2025 | Defensor Sp. | Liverpool M. | 0 | 1
5,2025-03-07,Montevideo City,Plaza Colonia,07.03.2025 | Montevideo City | Plaza Colonia | 1 | 1
4,2025-02-24,River Plate,Penarol,24.02.2025 | River Plate | Penarol | 1 | 1
4,2025-02-23,Plaza Colonia,Defensor Sp.,23.02.2025 | Plaza Colonia | Defensor Sp. | 1 | 2
4,2025-02-23,Juventud,Wanderers,23.02.2025 | Juventud | Wanderers | 1 | 0
4,2025-02-23,Danubio,Progreso,23.02.2025 | Danubio | Progreso | 1 | 1
4,2025-02-22,Cerro Largo,Miramar,22.02.2025 | Cerro Largo | Miramar | 3 | 2
4,2025-02-22,Boston River,Nacional,22.02.2025 | Boston River | Nacional | 2 | 3
4,2025-02-22,Liverpool M.,CA Cerro,22.02.2025 | Liverpool M. | CA Cerro | 2 | 1
4,2025-02-21,Racing Montevideo,Montevideo City,21.02.2025 | Racing Montevideo | Montevideo City | 3 | 1
3,2025-02-17,Montevideo City,River Plate,17.02.2025 | Montevideo City | River Plate | 2 | 1
3,2025-02-16,Miramar,Juventud,16.02.2025 | Miramar | Juventud | 1 | 2
